col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
24,2,3,3,3,2,3,2,3,3,2,4,3,3,2,5,3,3,4,3,4
25,2,2,3,3,3,2,2,4,4,4,4,4,2,2,2,2,4,4,2,4
26,2,3,1,2,4,1,2,4,2,2,2,2,5,5,5,2,1,3,2,5
27,4,4,2,2,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4
28,3,2,2,3,3,3,3,3,4,4,2,3,4,4,5,5,4,4,3,3
29,4,3,1,1,1,3,3,3,2,2,2,2,3,3,3,3,3,3,3,3
30,3,3,4,4,4,4,4,3,4,4,3,4,2,2,2,2,4,3,4,1
31,3,4,5,1,4,1,2,2,5,5,4,3,4,4,4,4,4,4,5,4
32,3,2,3,2,3,4,4,4,4,4,2,4,3,4,2,2,3,3,5,2
33,2,2,2,3,3,2,2,4,4,3,2,3,3,4,4,2,3,2,2,1
34,2,3,1,1,2,2,2,3,2,3,2,3,3,4,4,2,2,2,2,3
35,2,2,1,1,2,3,2,2,3,3,2,3,3,4,4,2,3,2,1,2
36,4,4,3,4,3,4,4,4,4,4,4,4,3,4,3,3,3,2,4,3
37,2,2,2,2,2,3,2,3,4,4,4,3,3,4,2,3,3,3,4,3
38,2,2,1,1,3,2,3,3,1,2,2,2,3,3,2,2,2,2,2,1
39,3,4,3,3,4,3,4,3,2,3,3,3,4,3,3,4,3,4,3,4
40,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
41,4,4,3,2,2,4,3,3,5,3,4,2,5,4,4,4,4,4,4,4
42,3,2,3,3,3,5,2,3,4,4,3,2,4,5,5,4,3,3,4,5
43,3,3,4,2,3,3,3,4,4,3,4,4,3,4,2,4,4,4,4,3
44,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
45,4,3,2,3,3,4,4,4,3,4,3,3,4,4,4,4,4,3,2,4
46,4,4,2,2,3,3,3,3,3,3,2,3,3,3,2,3,3,3,4,2
47,2,2,2,3,3,4,4,4,5,5,5,5,3,4,5,2,4,4,2,2
48,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
49,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
50,1,1,3,3,3,2,2,2,2,3,2,3,2,4,2,3,3,4,2,2
51,3,2,3,2,3,4,5,4,4,5,5,4,4,4,4,4,5,4,4,4
52,2,2,4,3,4,2,2,4,3,4,3,4,2,3,4,4,3,4,3,2
53,3,4,2,2,3,3,4,4,2,4,4,3,4,2,4,4,3,3,4,2
54,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
55,4,4,5,5,4,4,4,4,4,3,3,4,4,4,5,4,4,5,4,4
56,4,3,2,2,3,3,4,4,4,4,3,4,5,5,4,1,3,3,3,2
57,3,3,2,4,4,4,2,3,2,3,3,3,4,2,3,3,3,3,3,3
58,3,3,2,2,2,2,2,2,4,4,4,4,4,4,3,4,4,4,3,3
59,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
60,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
61,4,3,3,3,3,3,3,3,4,4,3,3,4,3,3,3,4,4,3,4
62,3,3,2,2,3,3,4,3,3,4,3,2,3,3,3,2,4,4,4,2
63,3,3,1,1,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
64,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,4,4,3
65,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
66,5,5,5,4,4,4,4,2,3,3,3,3,3,3,5,3,5,5,5,5
67,2,3,3,3,3,3,2,4,4,4,3,3,3,3,2,3,3,3,3,3
68,3,3,1,1,1,3,2,2,2,4,1,3,3,5,2,1,4,3,2,1
69,2,2,3,3,3,2,3,3,2,2,2,1,3,4,3,2,1,1,2,1
70,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,3,3,3,3,3
71,4,4,3,2,2,2,3,4,3,3,3,4,4,5,4,2,2,3,4,2
72,2,2,4,3,4,3,3,3,4,3,3,4,4,4,4,4,4,4,3,4
73,3,4,3,3,3,2,3,4,4,1,3,2,3,4,4,3,3,3,4,3
74,5,5,1,2,2,2,1,3,3,1,3,1,1,1,1,1,3,2,4,1
75,4,4,2,2,3,2,2,3,4,4,3,2,4,4,3,3,3,2,3,2
76,3,3,4,3,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3
77,4,4,2,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3
78,2,4,2,2,4,2,1,2,3,4,3,4,4,5,3,4,4,5,5,5
79,3,4,3,2,3,3,2,3,2,3,2,3,3,3,3,3,2,2,2,2
80,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3
81,3,3,1,2,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4
82,3,3,2,3,3,3,3,3,2,3,3,3,3,4,3,3,3,4,3,4
83,2,3,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3
84,3,3,2,3,3,3,3,2,3,4,2,2,5,5,5,3,4,4,2,2
85,2,3,2,2,3,2,2,3,4,4,4,4,2,3,3,3,3,3,4,3
86,3,4,3,3,3,1,1,1,2,1,1,1,3,3,4,3,2,4,4,1
87,4,3,2,3,4,4,3,3,4,3,3,4,4,3,3,4,2,3,3,3
88,2,3,1,2,4,4,3,4,3,3,3,2,4,2,5,2,4,3,2,3
89,3,4,2,3,3,3,2,2,3,2,3,3,3,4,4,3,4,4,3,3
90,2,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3
91,3,4,1,2,1,4,3,3,2,4,3,2,2,4,2,1,4,4,2,3
92,3,2,3,3,3,3,3,3,2,4,3,3,3,4,3,3,3,3,3,3
93,3,3,1,2,3,4,4,4,5,5,5,5,5,5,5,5,3,3,3,3
94,3,3,2,2,4,3,4,3,3,4,3,3,4,4,4,4,4,3,4,4
95,3,2,3,3,2,4,3,3,3,4,4,3,4,4,5,3,3,4,5,3
96,3,3,2,3,3,3,3,3,4,4,2,3,3,4,3,3,3,4,2,3
97,4,4,2,2,4,4,3,3,1,2,2,2,4,4,4,4,3,4,3,4
98,4,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,2,3,2,4
99,3,2,1,1,2,2,2,2,4,4,4,3,4,4,3,3,3,3,3,2
100,4,4,3,3,4,4,3,3,3,4,3,3,4,4,4,4,4,4,4,3
101,4,4,2,3,4,4,4,4,3,3,3,2,2,4,2,3,4,4,4,3
102,3,3,3,2,3,3,4,4,3,3,4,4,3,4,3,4,3,3,4,4
103,3,3,2,3,4,4,4,4,4,4,3,2,5,5,5,4,4,4,5,5
104,3,3,1,3,2,2,3,3,3,4,3,3,3,3,3,3,3,3,4,3
105,4,4,2,3,3,4,2,3,3,3,3,4,2,4,2,3,3,4,3,3
106,3,3,2,2,2,3,3,3,2,2,2,3,2,3,3,2,3,3,3,3
107,3,3,2,4,4,3,3,3,2,4,3,4,2,4,3,4,4,4,4,3
108,3,3,1,3,3,3,3,2,1,3,1,3,1,3,1,1,3,3,4,2
109,3,3,3,2,3,3,2,3,3,3,3,3,4,4,3,3,3,3,3,3
110,2,4,4,3,3,2,3,3,3,4,4,3,4,4,4,3,4,4,3,4
111,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3,3,3,2
112,2,3,2,2,3,2,3,2,3,3,3,3,4,3,3,4,3,3,2,4
113,3,3,1,2,4,3,3,4,1,4,3,2,3,4,3,2,3,3,3,3
114,4,4,2,1,4,3,3,3,3,3,4,3,3,3,4,3,3,4,4,3
115,2,3,1,3,3,3,3,3,4,3,3,4,3,2,3,4,4,3,4,3
116,4,4,3,4,3,4,4,4,4,3,2,4,4,4,4,3,4,4,3,2
117,3,4,3,2,3,3,4,4,4,5,3,4,4,3,3,4,5,4,2,4
118,2,2,2,3,3,3,3,3,3,2,2,2,3,2,3,3,3,3,4,2
119,4,4,2,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,3
120,3,3,3,2,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3
121,4,2,1,3,3,4,4,3,2,3,2,2,4,4,4,4,4,3,4,2
122,2,2,2,2,2,4,3,4,2,4,3,4,4,3,3,3,3,2,4,3
123,4,4,4,3,3,2,2,2,3,4,3,4,2,2,2,3,4,4,3,2
124,3,3,3,4,3,3,3,3,5,5,3,5,4,3,3,4,4,5,3,4
125,3,3,3,3,3,2,2,2,3,3,2,3,3,4,4,3,3,3,3,3
126,3,3,3,3,3,3,3,3,4,5,4,4,4,3,3,4,4,4,3,4
127,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4
128,4,4,2,2,3,3,3,4,4,3,3,2,4,4,4,3,3,3,4,3
129,4,4,3,3,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,3
130,2,2,1,1,2,4,3,3,2,3,4,4,4,4,4,4,4,4,3,4
131,3,3,3,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,3,3
132,3,3,4,3,3,3,3,3,3,3,4,3,3,4,2,2,3,4,2,3
133,3,2,4,3,3,3,4,3,4,4,4,4,3,4,2,4,4,4,4,4
134,3,4,3,3,3,4,3,3,2,2,2,2,4,4,4,4,4,4,4,3
135,3,3,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,3,3
136,4,4,3,3,4,3,3,3,3,3,4,4,4,5,4,5,4,4,5,5
137,3,4,3,3,3,3,3,2,3,2,3,2,3,4,3,3,3,4,3,2
138,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
139,4,4,2,1,4,3,4,3,3,2,2,3,2,5,2,3,3,3,5,2
140,4,3,4,3,4,3,4,3,3,4,4,3,3,3,3,4,4,3,3,2
141,3,3,3,3,4,2,4,4,4,3,4,2,5,4,2,2,2,2,3,3
142,3,4,3,3,2,2,2,2,4,4,2,3,4,4,4,4,4,4,3,4
143,3,3,1,2,4,3,3,3,3,5,4,5,3,4,3,3,3,4,5,5
144,4,4,2,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3
145,4,4,2,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2
146,2,3,2,2,2,2,2,2,4,4,3,3,4,4,5,4,2,3,4,2
147,4,4,3,3,2,4,3,4,4,4,4,4,4,4,3,4,4,4,4,3
148,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,2
149,2,2,2,2,2,3,3,3,3,4,4,3,2,3,3,3,3,3,3,4
150,5,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
151,3,3,2,2,3,2,2,2,2,2,2,3,4,3,3,3,3,3,3,3
152,2,2,4,2,2,2,2,3,4,3,3,3,3,4,4,3,3,3,4,3
153,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
154,4,4,4,4,3,2,3,3,4,3,4,2,3,3,3,3,3,3,3,2
155,4,4,3,2,2,1,1,3,4,4,2,4,4,4,3,3,2,3,3,2
156,3,2,3,4,3,3,3,4,3,2,3,2,3,3,2,3,3,3,2,3
157,2,3,3,3,3,3,3,3,4,4,3,4,3,3,4,3,5,5,3,3
158,3,3,3,2,3,3,4,3,4,3,3,4,5,5,4,5,4,4,3,3
159,4,4,3,3,2,4,4,4,4,3,3,2,4,4,4,3,4,4,4,3
160,3,3,2,2,4,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3
161,2,3,2,5,4,5,5,5,5,3,4,5,5,5,5,5,5,4,4,3
162,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3
163,2,2,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,3
164,3,4,1,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
165,2,4,3,3,2,3,4,2,3,4,2,4,3,4,4,3,3,2,3,4
166,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
167,3,3,2,3,4,3,2,3,2,3,3,3,4,4,4,4,4,4,4,3
168,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
169,2,2,4,3,3,3,3,4,2,2,2,3,3,2,4,4,3,3,2,2
170,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,3,3,3
171,3,2,2,3,2,3,4,2,4,4,3,4,3,4,4,3,2,3,4,3
172,4,4,3,3,1,4,2,2,5,4,4,3,4,5,4,4,4,3,3,4
173,2,2,2,3,4,3,4,3,3,5,2,4,5,4,4,5,4,3,5,4
174,3,3,3,3,3,4,3,4,4,3,4,3,4,4,3,3,4,4,3,3
175,4,4,3,3,3,5,4,4,4,4,4,3,4,5,5,5,4,5,4,4
