col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19
24,38614,128,5,5.0,5.0,2,2,2,5,5,2,3,3.0,2.0,5,5,5,2,8904084
25,39438,69,4,4.0,5.0,2,2,2,3,1,1,1,2.0,3.0,0,0,0,0,3778621
26,38770,65,3,5.0,5.0,2,3,5,5,5,3,2,3.0,3.0,5,5,3,1,2267425
27,34980,66,4,5.0,3.0,1,2,4,5,5,5,5,4.0,3.0,0,0,0,0,5435276
28,34361,128,4,5.0,4.0,1,3,2,5,5,4,3,4.0,2.0,3,5,4,4,4705945
29,37541,65,1,1.0,4.0,2,1,5,1,1,1,1,1.0,3.0,0,0,0,0,3447890
30,38321,83,1,1.0,3.0,2,1,2,1,1,1,1,1.0,3.0,0,0,0,0,3008199
31,39812,128,4,5.0,4.0,1,3,2,4,2,2,1,2.0,3.0,4,3,3,3,2058644
32,38368,129,3,4.0,4.0,3,2,3,5,1,1,1,1.0,3.0,0,0,0,0,3261924
33,39925,83,2,3.0,4.0,2,2,1,3,1,2,1,2.0,3.0,0,0,0,0,2371202
34,39527,128,4,5.0,4.0,1,3,4,1,4,2,1,4.0,3.0,0,0,0,0,4100886
35,33731,65,4,5.0,3.0,1,2,5,5,5,3,5,3.0,2.0,4,1,3,3,3903884
36,38115,65,3,5.0,3.0,1,5,2,2,5,4,3,3.0,3.0,0,0,0,0,3028267
37,38951,65,2,3.0,3.0,1,5,1,1,3,2,5,1.0,3.0,5,5,3,1,2740687
38,39099,128,3,5.0,4.0,2,5,3,1,4,1,1,2.0,2.0,0,0,0,0,5461700
39,38438,128,4,5.0,4.0,2,3,4,3,5,2,2,2.0,2.0,4,1,3,2,3818055
40,39121,128,3,5.0,4.0,2,2,5,5,5,1,1,3.0,2.0,5,5,3,2,6836483
41,38503,128,4,5.0,4.0,1,5,5,5,5,5,5,5.0,1.0,5,5,4,1,4554237
42,39351,128,12,7.5,6.0,4,4,6,25,15,4,20,7.5,5.0,0,0,0,0,4952255
43,38618,65,2,4.0,4.0,1,2,2,1,1,2,1,1.0,3.0,0,0,0,0,2732645
44,36811,65,2,3.0,3.0,1,5,1,1,3,2,1,2.0,3.0,3,5,3,4,4264176
45,39479,65,6,6.0,4.5,2,8,4,5,15,2,5,5.0,7.5,0,0,0,0,3752885
46,39318,128,3,5.0,3.0,1,2,2,2,5,4,2,3.0,3.0,5,5,3,3,4250758
47,38708,128,4,5.0,3.0,1,2,3,3,5,5,5,5.0,3.0,4,1,5,1,7865428
48,39436,75,4,5.0,4.0,2,2,4,5,5,3,5,4.0,3.0,0,0,0,0,7201784
49,38077,128,12,7.5,6.0,2,8,4,15,3,3,5,7.5,7.5,0,0,0,0,8630682
50,38837,65,3,5.0,5.0,3,4,5,5,5,3,2,3.0,3.0,5,2,3,3,2156098
51,39393,75,2,2.0,4.0,2,2,4,5,4,1,2,1.0,3.0,0,0,0,0,3273041
52,40128,85,2,3.0,4.0,2,1,3,1,1,1,1,1.0,3.0,0,0,0,0,1763231
53,39900,83,3,4.0,3.0,1,2,2,2,4,1,1,3.0,3.0,0,0,0,0,5595267
54,34854,77,2,4.0,4.0,1,1,4,1,2,1,1,2.0,3.0,0,0,0,0,4651866
55,38210,128,2,4.0,4.0,1,4,1,1,1,1,1,3.0,3.0,0,0,0,0,6941173
56,39887,128,4,5.0,4.0,2,2,5,4,5,2,2,3.0,3.0,0,0,0,0,2390534
57,38158,65,2,3.0,3.0,1,4,2,1,2,1,1,3.0,2.0,0,0,0,0,3258837
58,39548,128,3,4.0,5.0,2,2,2,1,3,3,1,2.0,3.0,0,0,0,0,3004429
59,37955,128,4,5.0,4.0,1,3,2,3,3,3,1,2.0,3.0,0,0,0,0,3600467
60,39568,65,12,7.5,6.0,2,6,6,10,15,3,10,5.0,7.5,10,15,12,2,3164972
61,38136,128,12,7.5,6.0,4,6,6,15,12,2,5,7.5,5.0,0,0,0,0,4350573
62,39035,83,2,4.0,4.0,2,3,2,3,1,1,1,2.0,3.0,1,1,3,3,5286212
63,40029,75,2,2.0,4.0,3,1,2,2,1,1,1,1.0,3.0,0,0,0,0,1619683
64,34527,128,12,7.5,6.0,2,8,4,10,9,3,5,5.0,7.5,20,15,20,6,2551252
65,40167,128,3,5.0,3.0,1,2,1,1,1,1,1,1.0,3.0,0,0,0,0,1756069
66,38725,75,2,2.0,3.0,1,1,3,4,3,1,2,2.0,3.0,0,0,0,0,1882131
67,39141,128,4,5.0,5.0,2,4,3,5,5,5,3,5.0,1.0,0,0,0,0,4052733
68,38791,128,2,4.0,4.0,2,3,1,2,1,2,1,2.0,3.0,5,5,3,4,3836721
69,39323,75,2,2.0,5.0,4,2,1,3,1,2,1,2.0,3.0,0,0,0,0,3452382
70,37586,128,4,5.0,4.0,1,4,2,3,5,4,2,3.0,3.0,0,0,0,0,3982767
71,37595,128,12,7.5,6.0,2,10,4,10,9,3,5,10.0,7.5,5,6,12,6,4136425
72,38568,128,3,5.0,4.0,2,2,5,4,5,3,5,5.0,1.0,4,3,3,1,2525375
73,39358,65,4,5.0,5.0,2,2,5,5,5,5,5,5.0,0.0,0,0,0,0,3347767
74,39416,128,12,7.5,6.0,2,8,8,20,15,4,25,12.5,2.5,20,9,12,4,5500818
75,37178,128,5,5.0,5.0,1,4,5,5,5,5,4,5.0,0.0,0,0,0,0,16549064
76,38315,128,2,2.0,4.0,2,2,2,3,4,2,1,2.0,3.0,0,0,0,0,4590423
77,40110,65,3,5.0,5.0,3,4,5,5,5,3,1,3.0,2.0,0,0,0,0,1904842
78,39719,65,9,7.5,7.5,8,6,4,25,12,2,10,7.5,2.5,20,9,12,2,3871344
79,38741,65,4,5.0,3.0,1,3,1,3,3,4,4,2.0,3.0,4,5,4,3,6313221
80,38640,128,4,5.0,5.0,1,3,2,3,5,5,3,5.0,1.0,0,0,0,0,3727364
81,37240,128,2,4.0,4.0,1,3,3,2,4,2,1,2.0,3.0,0,0,0,0,4066618
82,38770,75,2,2.0,3.0,2,1,5,5,4,2,2,2.0,3.0,0,0,0,0,3807496
83,34557,128,2,4.0,4.0,2,5,3,2,4,2,1,2.0,3.0,5,5,5,3,5966193
84,38633,128,4,4.0,3.0,1,3,2,1,3,2,3,2.0,3.0,4,3,3,1,4250553
85,35070,128,3,5.0,4.0,2,5,3,1,4,1,1,2.0,3.0,0,0,0,0,7495092
86,39288,66,3,3.0,4.0,2,2,3,3,5,3,2,2.0,3.0,0,0,0,0,3351383
87,38027,128,5,5.0,4.0,1,3,2,5,5,4,2,5.0,2.0,0,0,0,0,5906596
88,40003,65,1,2.0,4.0,1,2,3,1,1,1,1,1.0,2.0,0,0,0,0,2025297
89,38482,128,1,1.0,3.0,1,2,1,2,1,1,1,1.0,3.0,5,4,2,3,2364478
90,40032,128,12,7.5,6.0,2,8,4,15,9,3,5,5.0,7.5,0,0,0,0,3426169
91,37791,66,3,5.0,4.0,1,2,1,3,2,2,2,1.0,3.0,0,0,0,0,2083447
92,36099,128,12,7.5,6.0,2,10,8,25,15,3,25,10.0,7.5,0,0,0,0,6782425
93,39734,84,3,4.0,4.0,1,2,4,3,5,3,1,2.0,2.0,3,1,5,3,3410878
94,39301,83,2,3.0,4.0,2,2,1,3,2,2,1,1.0,3.0,4,4,3,5,3753720
95,39606,83,2,4.0,4.0,2,2,2,1,1,1,1,1.0,3.0,0,0,0,0,1270499
96,39412,68,4,5.0,4.0,2,2,3,3,2,2,3,2.0,2.0,0,0,0,0,6412623
97,38377,128,3,5.0,4.0,1,4,4,4,5,4,5,5.0,1.0,0,0,0,0,6694797
98,39151,68,3,4.0,4.0,1,2,5,3,5,3,1,2.0,3.0,0,0,0,0,2344689
99,35050,128,4,5.0,4.0,2,4,5,5,5,3,1,5.0,1.0,5,5,5,3,13575224
100,37884,128,3,5.0,4.0,2,5,2,4,5,2,1,4.0,3.0,0,0,0,0,9652350
101,39699,66,3,4.0,4.0,2,2,4,5,5,2,5,2.0,3.0,5,5,5,4,4758476
102,36779,68,4,5.0,5.0,2,2,3,4,4,2,3,1.0,3.0,0,0,0,0,2738052
103,39421,84,2,4.0,4.0,1,2,2,2,3,2,1,2.0,2.0,0,0,0,0,4429512
104,37642,65,4,5.0,3.0,1,3,2,2,5,3,4,2.0,3.0,5,5,3,2,4467728
105,38060,65,1,2.0,3.0,1,2,1,1,1,1,1,1.0,2.0,0,0,0,0,2792031
106,38152,65,3,3.0,6.0,4,2,6,5,3,1,5,2.5,7.5,0,0,0,0,4888774
107,39202,83,4,4.0,4.0,1,2,3,5,5,3,5,3.0,1.0,5,5,4,3,3248660
108,39637,77,1,2.0,4.0,1,2,2,1,1,1,1,2.0,3.0,0,0,0,0,3570392
109,37857,65,2,4.0,5.0,4,5,5,1,2,1,1,3.0,2.0,0,0,0,0,4219263
110,39716,65,6,3.0,6.0,4,4,6,10,12,1,10,5.0,7.5,15,3,16,6,2954086
111,39669,75,2,3.0,4.0,2,1,1,1,1,1,1,2.0,3.0,0,0,0,0,2993069
112,34406,128,4,5.0,4.0,1,5,2,2,3,2,1,3.0,3.0,3,2,3,3,3784230
113,37598,84,3,4.0,4.0,1,2,2,2,3,2,1,2.0,2.0,0,0,0,0,2097022
114,38326,69,4,5.0,4.0,2,2,3,5,5,5,5,4.0,1.0,5,3,3,1,4155435
115,39571,128,6,4.5,6.0,4,8,4,5,9,2,5,5.0,7.5,25,15,16,8,4882985
116,39536,128,2,4.0,4.0,2,2,3,2,2,1,1,3.0,3.0,0,0,0,0,8894598
117,37251,65,3,5.0,5.0,3,3,4,5,5,2,2,3.0,1.0,3,3,3,1,2018785
118,38710,128,12,7.5,4.5,2,10,4,10,15,4,5,10.0,5.0,25,6,12,2,1847826
119,40180,128,4,5.0,4.0,2,3,1,2,2,1,1,2.0,3.0,0,0,0,0,3780019
120,39311,65,2,3.0,4.0,2,2,3,5,4,2,3,2.0,3.0,0,0,0,0,4067566
121,36842,128,2,4.0,4.0,2,3,2,2,2,1,1,2.0,3.0,0,0,0,0,3445076
122,34068,128,12,7.5,7.5,2,8,10,25,15,5,15,12.5,2.5,25,15,16,6,4286645
123,39390,66,1,1.0,3.0,1,1,3,1,1,1,1,2.0,3.0,0,0,0,0,4263629
124,37120,65,1,3.0,5.0,5,5,2,1,2,1,2,2.0,3.0,0,0,0,0,3810007
125,38960,84,9,6.0,6.0,4,6,10,15,15,2,25,5.0,7.5,20,9,16,2,4780607
126,38187,73,3,3.0,4.0,2,2,3,5,5,1,4,2.0,3.0,5,5,3,2,4015749
127,37870,66,3,4.0,4.0,2,2,1,3,2,2,1,3.0,3.0,0,0,0,0,7592272
128,39368,65,2,4.0,4.0,1,2,1,1,1,1,1,3.0,2.0,0,0,0,0,2383840
129,37659,69,4,5.0,4.0,2,2,3,5,5,5,5,4.0,1.0,0,0,0,0,3939804
130,39383,79,3,4.0,4.0,2,1,2,3,1,1,1,2.0,3.0,0,0,0,0,3376145
131,36104,65,3,4.0,5.0,3,4,5,4,5,2,1,3.0,2.0,0,0,0,0,3199619
132,38162,84,2,3.0,5.0,4,2,4,4,3,1,1,2.0,3.0,0,0,0,0,5787594
133,37540,128,4,5.0,4.0,2,3,5,3,2,1,1,3.0,3.0,0,0,0,0,9262754
134,37444,75,3,4.0,4.0,2,3,1,2,3,2,2,2.0,3.0,0,0,0,0,2544857
135,39018,128,4,5.0,5.0,2,2,2,1,1,1,1,3.0,3.0,0,0,0,0,7217634
136,38595,128,4,5.0,5.0,2,2,4,2,1,1,1,3.0,3.0,0,0,0,0,6363241
