col0,col1,col2,col3,col4
George Allen,"395 Timothy Road
Williamsbury, LA 43567"," ""new york city"""," ""steakhouses""", '62'
Jamie Hutchinson,"3267 Walter Dam
Cunninghamtown, OR 01239"," ""new york city"""," ""american (new)""", '63'
Jennifer Morales,"00580 Brandon Creek
Port Eric, MS 03966"," ""new york city"""," ""greek""", '64'
Jennifer Bates,"325 Amanda Cliffs Apt. 695
South Paulabury, MS 29996"," ""new york city"""," ""american (new)""", '65'
Jeremy Green,"PSC 3769, Box 1448
APO AA 71586"," ""new york city"""," ""bbq""", '66'
Joseph Freeman,"40956 Amanda Walk Apt. 260
Simonfurt, CT 93980"," ""las vegas"""," ""chinese""", '67'
Nicole Henson,"25762 Gill Creek Suite 525
Mccoyton, KS 23687"," ""las vegas"""," ""southwestern""", '68'
Eric Owens PhD,"6048 Johnson Loop Suite 635
East Daniel, GA 04593"," ""las vegas"""," ""french bistro""", '69'
Robin Lopez,"1168 Gary Fords Apt. 308
Port Trevor, RI 96954"," ""las vegas"""," ""french (new)""", '70'
Miss Angela Swanson DVM,"164 Matthew Parkway Suite 826
Jimmyfurt, MS 62271"," ""las vegas"""," ""pacific rim""", '71'
Michael Stewart,"1220 Heidi Rue Apt. 998
West Haleyburgh, CO 05222"," ""las vegas"""," ""steakhouses""", '72'
Mitchell Smith,"751 Wood Square Suite 732
Port Melissaburgh, SD 22365"," ""las vegas"""," ""steakhouses""", '73'
Kelsey Davis,"376 Smith Dale Suite 279
South Sarahland, OR 53609"," ""atlanta"""," ""italian""", '74'
Matthew Russo,"79148 Pierce Lock Suite 423
Erikberg, CA 09478"," ""atlanta"""," ""californian""", '75'
William Garcia,"147 Lisa Hill Apt. 512
Port Elizabethshire, ID 01425"," ""atlanta"""," ""steakhouses""", '76'
Jennifer Miller,"971 Hansen Well Suite 103
South Mary, KY 29941"," ""atlanta"""," ""french bistro""", '77'
Jesse Sparks,"511 Berry Fork Suite 623
Sharonfort, WY 47577"," ""atlanta"""," ""american (new)""", '78'
Brandi Meyer,"65873 Chen Knolls
Ramirezfurt, WI 94134"," ""atlanta"""," ""french (new)""", '79'
Hannah Wiggins,"Unit 1741 Box 7253
DPO AP 25003"," ""atlanta"""," ""cafeterias""", '80'
Albert Williams,"USNV Porter
FPO AE 89774"," ""atlanta"""," ""southwestern""", '81'
Kristin Potts,"8799 Emma Parkway Suite 735
North Thomasfurt, IN 57039"," ""atlanta"""," ""continental""", '82'
Susan Williams,"Unit 9061 Box 4352
DPO AE 24201"," ""atlanta"""," ""indian""", '83'
Meredith Rios,"30068 David View Apt. 173
New Peggychester, ND 23718"," ""atlanta"""," ""eclectic""", '84'
Stephanie Bowman,"PSC 3667, Box 0636
APO AE 81210"," ""atlanta"""," ""italian""", '85'
Joshua Clark,"USS Aguilar
FPO AP 48665"," ""atlanta"""," ""southern/soul""", '86'
Alexa Hernandez,"298 Johnathan Cove Apt. 402
South Jamie, MD 26932"," ""atlanta"""," ""continental""", '87'
Richard Higgins,"171 Harrison Motorway
Davidview, CO 74554"," ""atlanta"""," ""american (new)""", '88'
Marc Williams,"3576 Sergio Avenue
Benjaminmouth, NE 32097"," ""atlanta"""," ""american (new)""", '89'
William Roberts,"37457 Tanya Pike Apt. 348
North Ericton, RI 21519"," ""atlanta"""," ""american (new)""", '90'
Joshua Carter,"3673 Peter Turnpike Suite 835
New Sandra, PA 76875"," ""atlanta"""," ""french (classic)""", '91'
David Williams,"939 Johnson Oval Suite 830
North Dennismouth, TX 80451"," ""atlanta"""," ""french (new)""", '92'
Joseph Jones,"645 Jennings Estates
Angelastad, NV 51726"," ""atlanta"""," ""italian""", '93'
Gary Perry,"1231 Stephanie Lock Suite 835
North Richardland, MT 77240"," ""san francisco"""," ""french (new)""", '94'
Terry Wells,"302 Parker Plains Apt. 197
East Robertstad, CO 98152"," ""san francisco"""," ""american (new)""", '95'
Vanessa Cooper,"098 Hernandez Green
New Sergiobury, MS 98277"," ""san francisco"""," ""american (new)""", '96'
Michael Simmons,"94102 Sims Port Suite 187
Florestown, NE 80082"," ""san francisco"""," ""french bistro""", '97'
Nicholas Kline,"01630 Baker Crescent
Kellyborough, ND 71531"," ""san francisco"""," ""american (new)""", '98'
Lori Bennett,"70452 Forbes Courts
Mosesland, OK 14157"," ""san francisco"""," ""californian""", '99'
Margaret Jones,"0835 Angela Station
East Heather, MO 26899"," ""san francisco"""," ""french (new)""", '100'
Paul Brown,"2458 Jason Village Suite 248
North Donnamouth, VT 42872"," ""san francisco"""," ""french bistro""", '101'
James Stone,"1243 Grimes Corners
Shawchester, CO 78301"," ""san francisco"""," ""californian""", '102'
John Richards,"Unit 5243 Box 6400
DPO AE 84181"," ""san francisco"""," ""thai""", '103'
Jenny Richardson,"558 Williams Station
Port Pamela, DC 34523"," ""san francisco"""," ""french (new)""", '104'
Debbie Waters MD,"4934 Lozano Place Suite 716
Gavinton, VT 63064"," ""san francisco"""," ""mediterranean""", '105'
Austin Boyer,"41227 Patricia Lake
Martinezbury, LA 35700"," ""san francisco"""," ""french (new)""", '106'
Stephanie Hayes,"028 Harris Drive Apt. 422
Amyburgh, VA 55206"," ""san francisco"""," ""japanese""", '107'
Barbara Sanders,"PSC 2382, Box 9238
APO AA 93417"," ""san francisco"""," ""american (new)""", '108'
Andrew Gould,"06268 Lewis Place Suite 121
Port Patriciatown, IA 98240"," ""san francisco"""," ""californian""", '109'
Charles Gonzalez,"5641 Brenda Streets Apt. 008
Lake Seanmouth, WI 87205"," ""san francisco"""," ""french (new)""", '110'
Joshua Hernandez,"92555 Shaw Spurs Suite 207
New Randy, ME 58221"," ""san francisco"""," ""italian""", '111'
