col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
Harleston,South Norfolk,,2012/1558,"08913 Charlene Flat
Joshuaburgh, NJ 52496",,Planning Permission,S/HAR/002,,,Sean Green,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=144506.8776%2C6873430.4342%2C144960.7224%2C6873672.2858%2C102100
Framingham Earl,South Norfolk,,2013/1904,"7142 Wilson Drives
Melissaton, IL 89760",,Planning Permission,S/FRA/001,,,Kimberly Smith,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=149739.4376%2C6904760.0692%2C150193.2824%2C6905001.9208%2C102100
Cringleford,South Norfolk,,2015/2843,"9097 Bowman Landing Apt. 369
Alanberg, MA 44739",,Planning Permission,S/CRI/001,,,Jennifer Summers,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=138398.9976%2C6910131.4392%2C138852.8424%2C6910373.2908%2C102100
Yelverton,South Norfolk,,2017/1000,"9004 Edward Prairie
Michaelside, LA 15560",,,S/YEL/001,,,April Snyder,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=153500.0576%2C6903592.5242%2C153953.9024%2C6903834.3758%2C102100
Wicklewood,South Norfolk,,2011/0664,"42814 Houston Hills
Rodriguezside, NJ 62629",,Planning Permission,S/WIC/001,,,Dana Nguyen,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=116936.6801%2C6903214.1585%2C117844.3699%2C6903697.8615%2C102100
Carleton Rode,South Norfolk,,2010/1776,"71760 Rogers Spur Apt. 296
North Lindseyborough, IN 08516",,Planning Permission,S/CAR/001,,,Cheryl Bradley,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=124304.7726%2C6887355.8792%2C124758.6174%2C6887597.7308%2C102100
Costessey,South Norfolk,,2015/0570,"8847 Kramer Station
South Christopher, KS 77208",,Planning Permission,S/COS/001,,,Walter Pratt,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=130979.9826%2C6920987.3742%2C131433.8274%2C6921229.2258%2C102100
Diss,South Norfolk,,2016/2000,"51108 Goodwin Flats Apt. 764
Lake Bobby, IL 82213",,Planning Permission,S/DIS/004,,,Bobby Flores,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=121972.1276%2C6867927.4192%2C122425.9724%2C6868169.2708%2C102100
Hales,South Norfolk,,2011/0026,"6582 Vanessa Oval
New Richard, NE 68819",,Planning Permission,S/HAL/001,,,Tasha Rodriguez,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=167335.5326%2C6895032.2642%2C167789.3774%2C6895274.1158%2C102100
Costessey,South Norfolk,,GNLP0593,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",,,S/COS/002,,,Michelle Kelley,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=133697.5351%2C6917488.4285%2C134605.2249%2C6917972.1315%2C102100
Dickleburgh and Rushall,South Norfolk,,GNLP0361,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",,,S/DIC/001,,,Kimberly Maynard,Dickleburgh,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=131525.1326%2C6871771.3342%2C131978.9774%2C6872013.1858%2C102100
Redenhall with Harleston,South Norfolk,,GNLP0263,"891 Bullock Ford
Amandachester, NJ 51431",,,S/HAR/003,,,Laurie Wallace,Harleston,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=144677.9326%2C6872453.6842%2C145131.7774%2C6872695.5358%2C102100
Trowse,South Norfolk,,2011/0152,"02489 Cook Park
Sherriport, MT 50853",,Planning Permission,S/TRO/001,,,Janice Johnston,,,,https://ncc.maps.arcgis.com/apps/webappviewer/index.html?id=64110f1c89b340938fdc601e639d063e&extent=144834.7656%2C6911505.0639%2C148465.5244%2C6913439.8761%2C102100
