col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
The Perl Foundation,http://perlfoundation.org/,1.0,Y,Y,Y,,X,X,,,,,X,X
The Software Conservancy,http://www.tsc.org/,,Y,Y,N,,X,,,,,,,
Twisted Software Foundation,http://twistedmatrix.com/trac/wiki/TwistedSoftwareFoundation,1.0,Y,N,N,,,X,,,,,X,X
TYPO3 Association,http://association.typo3.org/,1.0,Y,Y,N,,,X,,,,,X,X
Wikimedia Foundation,http://www.wikimediafoundation.org,1.0,Y,Y,Y,X,X,X,,X,,,X,X
Wikiotics Foundation,https://wikiotics.org/en/Wikiotics_Foundation,1.0,Y,Y,N,,,X,,,,,X,X
Wordpress Foundation,http://wordpressfoundation.org,1.0,Y,Y,N,,X,X,X,X,,,X,X
X.Org Foundation LLC,http://www.x.org/wiki/XorgFoundation,1.0,Y,Y,Y,,,X,,,,,X,X
Xiph.org,http://xiph.org/,23.0,Y,Y,N,X,,X,,,,,X,X
XMPP Standards Foundation,https://xmpp.org/about/xmpp-standards-foundation.html,,Y,Y,Y,,,,,,,X,,
Zope Foundation,http://foundation.zope.org/,1.0,Y,Y,N,,,X,,,,,X,X
