col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
11,Sean Green,Sean Green,Superhero,Enrollment Services Representative,Web Communications,"08913 Charlene Flat
Joshuaburgh, NJ 52496",303-492-6970,http://www.colorado.edu,My cool site,"0811 Smith Canyon Apt. 904
Jessicabury, WV 75585",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
12,Kimberly Smith,Kimberly Smith,Superhero,Associate Registrar,Web Communications,"7142 Wilson Drives
Melissaton, IL 89760",303-492-6231,http://www.colorado.edu,My awesome site,"7562 Fisher Spur
Hernandezberg, MD 17438",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
13,Jennifer Summers,Jennifer Summers,Superhero,Assistant Registrar,Web Communications,"9097 Bowman Landing Apt. 369
Alanberg, MA 44739",303-492-4570,http://www.colorado.edu,My bodacious site,"5667 Blair Underpass
South Shelby, VT 07027",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
14,April Snyder,April Snyder,Superhero,Athletic Eligibility Coordinator,Web Communications,"9004 Edward Prairie
Michaelside, LA 15560",303-492-6995,http://www.colorado.edu,My cool site,"PSC 0312, Box 5023
APO AP 39498",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
15,Dana Nguyen,Dana Nguyen,Superhero,Enrollment Services Registrar,Web Communications,"42814 Houston Hills
Rodriguezside, NJ 62629",303-492-6970,http://www.colorado.edu,My awesome site,"6708 Carpenter Overpass Suite 735
Bobbyton, MI 01008",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
16,Cheryl Bradley,Cheryl Bradley,Superhero,Developer,Web Communications,"71760 Rogers Spur Apt. 296
North Lindseyborough, IN 08516",303-492-2463,http://www.colorado.edu,My bodacious site,"16396 Shawn Junction
New Nicolemouth, ND 60236",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
17,Walter Pratt,Walter Pratt,Superhero,Imaging Operations,Web Communications,"8847 Kramer Station
South Christopher, KS 77208",303-492-2461,http://www.colorado.edu,My cool site,"PSC 4080, Box 3513
APO AP 45818",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
18,Bobby Flores,Bobby Flores,Superhero,Enrollment Services Representative/Transcripts,Web Communications,"51108 Goodwin Flats Apt. 764
Lake Bobby, IL 82213",303-492-6970,http://www.colorado.edu,My awesome site,"4486 Olson Well
North Kevin, CA 01707",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
19,Tasha Rodriguez,Tasha Rodriguez,Superhero,Developer,Web Communications,"6582 Vanessa Oval
New Richard, NE 68819",303-492-8982,http://www.colorado.edu,My bodacious site,"67771 Christopher Courts Apt. 637
Port Ronaldfurt, HI 33233",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
20,Michelle Kelley,Michelle Kelley,Superhero,ISIS Development,Web Communications,"7389 Alec Squares Suite 508
Port Jonathan, FL 50177",303-492-8066,http://www.colorado.edu,My cool site,"5561 Bishop Turnpike
Lake Kenneth, NY 79756",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
21,Kimberly Maynard,Kimberly Maynard,Superhero,ISIS Acess & Training,Web Communications,"18013 Billy Bridge Suite 522
Schmitthaven, NC 66355",303-492-6093,http://www.colorado.edu,My awesome site,"3019 Gerald Mall Apt. 340
Trevinoville, SD 36216",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
22,Laurie Wallace,Laurie Wallace,Superhero,Assistant to the Registrar,Web Communications,"891 Bullock Ford
Amandachester, NJ 51431",303-492-1130,http://www.colorado.edu,My bodacious site,"84331 Leonard Fort Suite 749
East Lisa, NY 43477",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
23,Janice Johnston,Janice Johnston,"Superhero,Magician",Enrollment Services Representative/Student Manager,Web Communications,"02489 Cook Park
Sherriport, MT 50853",303-492-6970,http://www.colorado.edu,My cool site,"62281 Kathy Tunnel
Hudsonborough, VA 17819",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
24,Collin Lopez,Collin Lopez,"Superhero,Magician",Enrollment Services Representative,Web Communications,"23450 Timothy Divide
Wuland, UT 20341",303-492-6970,http://www.colorado.edu,My awesome site,"9927 Christina Burg Suite 774
East Angelaburgh, NM 97149",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
25,Mary Alvarez,Mary Alvarez,"Superhero,Magician",Tuition Classification Officer,Web Communications,"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565",303-735-1318,http://www.colorado.edu,My bodacious site,"142 Warner View Suite 460
North Leslie, IA 45480",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
26,Peter Mcdowell,Peter Mcdowell,"Superhero,Magician",Lead Developer,Web Communications,"1097 Santos Springs Suite 264
New Michelleborough, WY 51884",303-492-0979,http://www.colorado.edu,My cool site,"5240 Berry Centers
West Andrew, AR 03720",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
27,Sarah Villanueva,Sarah Villanueva,"Superhero,Magician",Communications Coordinator & Athletic Eligibility Assistant,Web Communications,"5100 Scott Burg
East Clayton, SC 66353",303-492-2022,http://www.colorado.edu,My awesome site,"51056 Patricia Forge
Grahamstad, HI 85576",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
28,Kimberly Myers,Kimberly Myers,"Superhero,Magician",Degree Audit,Web Communications,"412 Snow Manors Apt. 161
South Kimtown, NV 57004",303-492-2223,http://www.colorado.edu,My bodacious site,"0648 Malone Port Apt. 662
New Devonhaven, VA 92199",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
29,Desiree Cain,Desiree Cain,"Superhero,Magician",Senior Associate Registrar for ISIS Development,Web Communications,"5415 David Square
West Michaeltown, IN 48447",303-492-2464,http://www.colorado.edu,My cool site,"23028 Jennifer Meadow Apt. 972
West Matthewfurt, SC 05261",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
30,Stephanie Lawrence,Stephanie Lawrence,"Superhero,Magician",Assistant Registrar,Web Communications,"03104 Norris Rapids
Port Donald, DE 62982",303-492-8201,http://www.colorado.edu,My awesome site,"2738 Martin Terrace Suite 547
Smithhaven, LA 72649",Fall 2013 Office Hours: Tuesdays & Thursdays 12:30 – 2:00 PM,I like beer.,missing.jpg,1
