col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
06/11/2016,Time,Trial,Men,ITT,M,Juniors,9-10,Juniors,9-10,,,
"Place,License",,,,,,,,,,,,
"1,471739,Tristan,Peterson,Boise,ID,27:39.6,",,,,,,,,,,,,
"2,458288,Calvin,Maloney,Meridian,ID,28:16.1,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Juniors,17-18,Juniors,17-18,,,
"Place,License",,,,,,,,,,,,
"1,401919,Noah,BaderFourney,Boise,ID,28:16.6,",,,,,,,,,,,,
"2,417132,Thomas,McDonagh,Boise,ID,29:19.1,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Juniors,15-16,Juniors,15-16,,,
"Place,License",,,,,,,,,,,,
"1,439605,Skyler,Bastian,Boise,ID,35:05.2,",,,,,,,,,,,,
"2,438136,Blake,Mercy,Boise,ID,38:34.4,",,,,,,,,,,,,
"3,470648,James,McDonagh,Boise,ID,39:18.3,",,,,,,,,,,,,
"4,347032,James,Roloff,Boise,ID,39:29.7,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Juniors,13-14,Juniors,13-14,,,
"Place,License",,,,,,,,,,,,
"1,408195,Spencer,Severance,Boise,ID,16:30.3,",,,,,,,,,,,,
"2,407347,Moses,Maloney,Meridian,ID,17:22.5,",,,,,,,,,,,,
"3,438181,Ben,Lomas,Boise,ID,20:43.5,",,,,,,,,,,,,
"4,470763,Johnny,Bolinder,Boise,ID,21:04.7,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Juniors,11-12,Juniors,11-12,,,
"Place,License",,,,,,,,,,,,
"1,496970,Sam,Tate,Boise,ID,23:19.0,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,H3,,,,,,
"Place,License",,,,,,,,,,,,
"1,133580,Craig,Cornwall,Boise,ID,41:20.4,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Cat,5,,,,,
"Place,License",,,,,,,,,,,,
"1,459656,Jason,Tonn,Boise,ID,34:52.5,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Cat,4,,,,,
"Place,License",,,,,,,,,,,,
"1,476726,Erik,Young,Boise,ID,57:54.3,",,,,,,,,,,,,
"2,289796,Bryan,Gee,Pocatello,ID,1:02:00.7,",,,,,,,,,,,,
"3,197579,Kevin,Spiegel,Boise,ID,1:03:59.5,",,,,,,,,,,,,
"4,382580,Bob,Haycock,Boise,ID,1:07:32.8,",,,,,,,,,,,,
"DNF,485189,Tag,Robison,Boise,ID,DNS,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Cat,3,,,,,
"Place,License",,,,,,,,,,,,
"1,340930,Jonathan,MacDonald,Nampa,ID,54:27.0,",,,,,,,,,,,,
"2,401730,Jason,Elder,Garden","City,ID,54:52.4,",,,,,,,,,,,
"3,457144,Brian,Kohagen,Boise,ID,57:33.7,",,,,,,,,,,,,
"4,381082,Tucker,Feyder,Boise,ID,58:39.7,",,,,,,,,,,,,
"5,290533,John,Lodman,Boise,ID,58:59.2,",,,,,,,,,,,,
"6,425428,Zachary,Schoenfelder,Boise,ID,59:09.1,",,,,,,,,,,,,
06/11/2016,Time,Trial,Men,ITT,M,Cat,1/2,,,,,
"Place,License",,,,,,,,,,,,
"1,277745,William,Barta,Boise,ID,49:40.6,",,,,,,,,,,,,
"2,243374,Kai,Applequist,Boise,ID,50:05.9,",,,,,,,,,,,,
"3,361711,Eric,Gregg,Boise,ID,51:59.9,",,,,,,,,,,,,
"4,277638,Josh,Howard,Boise,ID,53:00.7,",,,,,,,,,,,,
"5,277380,Jeremy,Ward,Boise,ID,53:07.1,",,,,,,,,,,,,
"6,398391,Kyle,Stoffan","Thornton,Boise,ID,53:30.1,",,,,,,,,,,,
"7,239048,Robert,Scheffler,Boise,ID,53:36.4,",,,,,,,,,,,,
"8,366299,Mark,Yoder,Boise,ID,55:04.4,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Masters,70+,Masters,70+,,,
"Place,License",,,,,,,,,,,,
"1,167416,Patty,Puz,Sun","Valley,ID,44:12.6,",,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Masters,60-64,Masters,60-64,,,
"Place,License",,,,,,,,,,,,
"1,442799,Raquel,Croitoru,Nampa,ID,47:19.8,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Masters,55-59,Masters,55-59,,,
"Place,License",,,,,,,,,,,,
"1,176619,Kristin,Stilton,Boise,ID,34:06.8,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Masters,45-49,Masters,45-49,,,
"Place,License",,,,,,,,,,,,
"1,417980,Kristin,Maughan,Meridian,ID,36:02.7,",,,,,,,,,,,,
"2,286722,Lara,Sparhawk,Boise,ID,36:21.3,",,,,,,,,,,,,
"3,497572,Michelle,Musia,Enterprise,OR,37:37.1,",,,,,,,,,,,,
"4,510309,Tanya,Richter,Boise,ID,47:16.6,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Masters,40-44,Masters,40-44,,,
"Place,License",,,,,,,,,,,,
"1,139667,Sarah,Barber,Boise,ID,31:17.5,",,,,,,,,,,,,
"2,510242,Jennifer,Anderson,Boise,ID,34:46.2,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Masters,35-39,Masters,35-39,,,
"Place,License",,,,,,,,,,,,
"1,431733,Erin,Green,Boise,ID,1:03:43.5,",,,,,,,,,,,,
"2,293611,Kristin,Muchow,Boise,ID,1:08:11.8,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Juniors,17-18,Juniors,17-18,,,
"Place,License",,,,,,,,,,,,
"1,433278,Kelsie,Maloney,Meridian,ID,41:22.3,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Juniors,15-16,Juniors,15-16,,,
"Place,License",,,,,,,,,,,,
"1,356410,Abigail,Youngwerth,Boise,ID,37:01.2,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Juniors,13-14,Juniors,13-14,,,
"Place,License",,,,,,,,,,,,
"1,428855,Kloe,Pfannmuller,Boise,ID,20:08.7,",,,,,,,,,,,,
"2,417094,Allyson,Selander,Boise,ID,21:27.1,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Juniors,11-12,Juniors,11-12,,,
"Place,License",,,,,,,,,,,,
"1,456045,Kayleigh,Maloney,Meridian,ID,21:44.4,",,,,,,,,,,,,
"2,470335,Mahika,Peterson,Boise,ID,24:36.6,",,,,,,,,,,,,
"3,488780,Jordyn,Oldenburg,Boise,ID,26:43.5,",,,,,,,,,,,,
"4,509548,An,Secrist,Boise,ID,30:27.0,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Cat,4,,,,,
"Place,License",,,,,,,,,,,,
"1,488319,Trisha,Wineman,Boise,ID,34:33.8,",,,,,,,,,,,,
"2,359574,Kelsey,Spiegel,Boise,ID,35:00.2,",,,,,,,,,,,,
"3,282858,Nicole,Jorgenson,Boise,ID,38:51.7,",,,,,,,,,,,,
"4,473016,Morgan,Cornwall,Boise,ID,40:13.9,",,,,,,,,,,,,
"5,460684,Jessica,Grunke,Boise,ID,43:18.2,",,,,,,,,,,,,
"6,417800,Morgan,Miller,Boise,ID,45:33.1,",,,,,,,,,,,,
06/11/2016,Time,Trial,Women,ITT,F,Cat,3,,,,,
"Place,License",,,,,,,,,,,,
"1,43027,Barbara,Kreisle,Boise,ID,33:01.7,",,,,,,,,,,,,
"2,424340,Christine,Edwards,Boise,ID,33:13.3,",,,,,,,,,,,,
