col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
7517,"23450 Timothy Divide
Wuland, UT 20341","984 Stephen Stravenue
South Michaelton, KY 97488",856969803,,OTTAWA,6214398,CA,2004-03-30,2008-06-17,45.3414213,-75.7172816,April Snyder,K2E 7M1,ON,1,POINT (-75.71728160000001 45.3414213)
7753,"0976 Williams Mountains Apt. 009
Lake Mario, OH 85565","Unit 4943 Box 8856
DPO AA 27891",833261340,,ON,6414435,CA,2005-07-05,2007-02-12,45.3445404,-75.7095944,Dana Nguyen,K2E 7V7,ON,1,POINT (-75.7095944 45.3445404)
7773,"1097 Santos Springs Suite 264
New Michelleborough, WY 51884","98522 Mathis Viaduct Apt. 909
West Michael, LA 42837",832333348,,Ottawa,6418937,CA,2005-07-15,2010-07-29,45.3426512,-75.7080537,Cheryl Bradley,K2E 7S6,ON,1,POINT (-75.70805369999999 45.3426512)
8755,"5100 Scott Burg
East Clayton, SC 66353","620 Ashley Mills Apt. 507
Julieborough, OH 56059",851455980,"address_hash: 47850290457c544ea424a31523e453d9, ",Ottawa,6762565,CA,2007-05-01,2007-08-15,45.3428215,-75.7082057,Walter Pratt,K2E 7S8,ON,1,POINT (-75.70820569999999 45.3428215)
9074,"412 Snow Manors Apt. 161
South Kimtown, NV 57004","212 Shelly Roads
Fischerview, LA 02288",835446758,,Ottawa,6869343,CA,2007-11-06,2007-11-06,45.3411408,-75.7146534,Bobby Flores,K2E 7K3,ON,1,POINT (-75.7146534 45.3411408)
9245,"5415 David Square
West Michaeltown, IN 48447","8885 Lee Tunnel Suite 208
Port Donna, OK 50851",813018413,,NEPEAN,6919499,CA,2008-02-07,2008-02-07,45.3411408,-75.7146534,Tasha Rodriguez,K2E 7K3,ON,1,POINT (-75.7146534 45.3411408)
9603,"03104 Norris Rapids
Port Donald, DE 62982","693 Michael Estate
Lake Michael, NM 03009",847002029,,Ottawa,7025726,CA,2008-08-11,2008-08-11,45.3428215,-75.7082057,Michelle Kelley,K2E 7S8,ON,1,POINT (-75.70820569999999 45.3428215)
9620,"03557 Phillips Wells Suite 291
New Beverlyburgh, FL 16915","342 Miller Mission
Lake Jennifer, NY 92905",844550491,,Ottawa,7031815,CA,2008-08-22,2008-08-22,45.3432946,-75.7094064,Kimberly Maynard,K2E 7S6,ON,1,POINT (-75.70940640000001 45.3432946)
9665,"332 Watson Shore Apt. 290
Millerland, MT 39742","71664 Kim Throughway
Chelsealand, AK 65056",839732427,,OTTAWA,7043431,CA,2008-09-12,2008-09-12,45.3428215,-75.7082057,Laurie Wallace,K2E 7S8,ON,1,POINT (-75.70820569999999 45.3428215)
10775,"645 John Roads
Danahaven, MS 54060","66660 Gomez Port Apt. 945
South Thomashaven, AZ 11181",823648662,,Ottawa,7342365,CA,2010-03-01,2010-12-23,45.3420902,-75.7161678,Janice Johnston,K2E 7J5,ON,1,POINT (-75.71616779999999 45.3420902)
10789,"3547 Stephanie Underpass Apt. 418
Port Jacqueline, HI 55774","0131 Williams Ville Apt. 562
Richardberg, FL 53480",822361051,,Ottawa,7348207,CA,2010-03-10,2010-03-10,45.3428215,-75.7082057,Collin Lopez,K2E 7S8,ON,1,POINT (-75.70820569999999 45.3428215)
10790,"5825 Welch Corners
Fischerport, UT 59363","22708 Madison Spurs
Herringstad, OR 11353",821965068,,OTTAWA,7348291,CA,2010-03-10,2010-03-10,45.3414213,-75.7172816,Mary Alvarez,K2E 7M1,ON,1,POINT (-75.71728160000001 45.3414213)
10992,"41489 Roger Terrace
Davisfort, IN 71770","3454 Holmes Motorway
Port Rachel, FL 05560",812595866,,Ottawa,7548079,CA,2010-05-10,2010-05-10,45.3406277,-75.718936,Peter Mcdowell,K2E 7K3,ON,1,POINT (-75.718936 45.3406277)
11714,"014 Aaron Locks Suite 714
Justinborough, CO 05147","805 James Turnpike
Carrmouth, GA 93500",834763518,,Ottawa,7752849,CA,2011-01-18,2011-01-18,45.3461289,-75.7023983,Sarah Villanueva,K2E 7J5,ON,1,POINT (-75.7023983 45.3461289)
12490,"8518 Pamela Track Apt. 164
Aprilshire, SC 28062","8081 Smith Trail
North Ronaldstad, NV 44515",844389080,,Ottawa,7985266,CA,2011-10-14,2011-10-14,45.3408667,-75.7189582,Kimberly Myers,K2E 7K3,ON,1,POINT (-75.7189582 45.3408667)
12663,"864 Ramos Port Apt. 211
Moralesmouth, OH 88090","125 Ian Crossroad Apt. 593
South Deannaport, MS 07347",843872904,,Ottawa,8035385,CA,2011-11-22,2011-11-22,45.3445404,-75.7095944,Desiree Cain,K2E 7V7,ON,1,POINT (-75.7095944 45.3445404)
13337,"637 Neal Island Suite 074
Lake Tyler, RI 28775","1607 Munoz River
Emilyshire, NH 54532",816410302,,OTTAWA,8199370,CA,2012-05-23,2012-09-04,45.342493,-75.7080021,Stephanie Lawrence,K2E 7J4,ON,1,POINT (-75.7080021 45.342493)
13761,"0811 Smith Canyon Apt. 904
Jessicabury, WV 75585","3615 David Keys Apt. 269
West Stephenside, UT 65516",841846132,,OTTAWA,8304866,CA,2012-11-06,2012-11-06,45.3411408,-75.7146534,Lauren Hayes,K2E 7K3,ON,1,POINT (-75.7146534 45.3411408)
14076,"7562 Fisher Spur
Hernandezberg, MD 17438","640 Mary Common
Michaelville, AZ 20721",834130445,,Ottawa,8375585,CA,2012-12-10,2013-06-24,45.341238,-75.717645,Whitney Stark,K2E 7L5,ON,1,POINT (-75.717645 45.341238)
14135,"5667 Blair Underpass
South Shelby, VT 07027","PSC 4006, Box 5282
APO AE 23388",898042569,,OTTAWA,8388563,CA,2013-03-01,2013-03-01,45.3432968,-75.7055609,Angela Salazar,K2E 7J1,ON,1,POINT (-75.70556089999999 45.3432968)
14695,"PSC 0312, Box 5023
APO AP 39498","395 Timothy Road
Williamsbury, LA 43567",809892136,,Ottawa,8501823,CA,2013-04-23,2013-04-23,45.3411408,-75.7146534,Mr. Ryan Sanchez,K2E 7K3,ON,1,POINT (-75.7146534 45.3411408)
15503,"6708 Carpenter Overpass Suite 735
Bobbyton, MI 01008","3267 Walter Dam
Cunninghamtown, OR 01239",839978772,,Ottawa,8682283,CA,2013-11-08,2013-11-08,45.3427353,-75.7136436,Autumn Robinson,K2E 7J5,ON,1,POINT (-75.7136436 45.3427353)
15580,"16396 Shawn Junction
New Nicolemouth, ND 60236","00580 Brandon Creek
Port Eric, MS 03966",829937036,,Ottawa,8703175,CA,2013-11-21,2013-11-21,45.3427353,-75.7136436,Faith Cabrera,K2E 7J5,ON,1,POINT (-75.7136436 45.3427353)
15947,"PSC 4080, Box 3513
APO AP 45818","325 Amanda Cliffs Apt. 695
South Paulabury, MS 29996",819261637,,Ottawa,8779813,CA,2014-02-04,2014-02-04,45.3441326,-75.7103062,Charles Wolfe,K2E 7T7,ON,1,POINT (-75.71030620000001 45.3441326)
