col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
SD,Jacob Hooper,yes,no,yes,yes,no,no,no,no,yes,yes,yes,no,yes,no,https://sdsos.gov/elections-voting/assets/2018ElectionCALENDAR.pdf,
TN,Alex Woodward,yes,yes,yes,yes,no,yes,no,no,yes,no,yes,no,no,no,https://sos.tn.gov/products/elections/election-calendar-0,
TX,Caleb Clark,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,no,https://www.sos.state.tx.us/elections/voter/2018-important-election-dates.shtml,
UT,Taylor Johnson,yes,yes,no,yes,no,yes,no,no,yes,no,yes,no,no,yes,https://elections.utah.gov/Media/Default/2018%20Election/2018%20Candidate%20Manual.pdf,
VT,Brian Green,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,https://www.sec.state.vt.us/elections/elections-calendar-of-events.aspx?month=7&year=2018&page=1,
VA,Matthew Bell,yes,yes,no,yes,no,yes,no,no,no,yes,yes,yes,no,no,https://www.elections.virginia.gov/voter-outreach/upcoming-elections.html,
WA,Jonathan Williams,yes,yes,no,yes,no,yes,no,no,no,no,yes,no,no,no,https://www.sos.wa.gov/elections/calendar_list.aspx?y=2018,
WV,William Gonzalez,yes,yes,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,https://sos.wv.gov/elections/Pages/default.aspx,Automatic VR not in effect yet: https://www.wvgazettemail.com/news/politics/voter-id-law-to-take-effect-in-wv-jan/article_e1a9d09b-258a-5271-9482-cf7a7c5ce70f.html
WI,Nicholas Massey,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,http://elections.wi.gov/sites/default/files/publication/65/2018_calendar_of_election_events_pdf_rev_9_19_17_19667.pdf,Updated same-day and ED VR: https://votesmart.org/elections/voter-registration/WI
WY,Caroline Chambers,yes,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,https://soswy.state.wy.us/Elections/Docs/2018/2018_Printable_Election_Calendar.pdf,
DC,Amy Lowe,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,yes,https://www.dcboe.org/election_info/election_year2018/,
