col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
HF-0003,Michael Stewart,20/03/2016,85.0,64966,77.0,3.0,73.0,,27/03/2016,Courier
LR-0004,Mitchell Smith,19/06/2014,1.0,79401,26.0,2.0,74.0,,26/06/2014,Courier
RW-0005,Kelsey Davis,10/05/2013,14.0,94504,64.0,2.0,75.0,,17/05/2013,Courier
JC-0006,Matthew Russo,25/04/2003,38.0,11199,122.0,2.0,76.0,,2/05/2003,Courier
DH-0007,William Garcia,5/01/2011,44.0,88783,127.0,4.0,77.0,,12/01/2011,Courier
EC-0008,Jennifer Miller,20/07/2003,64.0,92080,92.0,3.0,78.0,,27/07/2003,Courier
VC-0009,Jesse Sparks,14/06/2005,102.0,20341,100.0,3.0,79.0,,21/06/2005,Courier
AL-00010,Brandi Meyer,4/02/2005,9.0,46739,126.0,2.0,80.0,,11/02/2005,Courier
KR-00011,Hannah Wiggins,3/03/2013,84.0,54389,57.0,2.0,81.0,,10/03/2013,Courier
KR-00011,Albert Williams,26/12/2004,49.0,05112,106.0,3.0,82.0,,2/01/2005,Courier
DG-0002,Kristin Potts,1/10/2019,67.0,80687,11.0,2.0,83.0,,8/10/2019,Courier
HF-0003,Susan Williams,14/10/2016,10.0,61617,78.0,1.0,84.0,,21/10/2016,Courier
LR-0004,Meredith Rios,27/02/2017,32.0,51184,85.0,2.0,85.0,,6/03/2017,Courier
RW-0005,Stephanie Bowman,4/03/2016,59.0,60647,108.0,3.0,86.0,,11/03/2016,Courier
JC-0006,Joshua Clark,15/09/2004,99.0,06665,103.0,5.0,87.0,,22/09/2004,Courier
DH-0007,Alexa Hernandez,17/07/2002,54.0,13802,50.0,3.0,88.0,,24/07/2002,Courier
EC-0008,Richard Higgins,2/06/2015,33.0,62221,9.0,1.0,89.0,,9/06/2015,Courier
VC-0009,Marc Williams,18/06/2007,41.0,20341,36.0,4.0,90.0,,25/06/2007,Courier
AL-00010,William Roberts,25/01/2005,50.0,03152,59.0,5.0,91.0,,1/02/2005,Courier
KR-00011,Joshua Carter,3/05/2001,39.0,04756,76.0,5.0,92.0,,10/05/2001,Courier
DG-0002,David Williams,21/01/2010,25.0,78921,60.0,4.0,93.0,,28/01/2010,Courier
HF-0003,Joseph Jones,8/08/2004,76.0,81424,121.0,3.0,94.0,,15/08/2004,Courier
LR-0004,Gary Perry,23/01/2014,3.0,17894,39.0,4.0,95.0,,30/01/2014,Courier
RW-0005,Terry Wells,5/05/2015,48.0,83071,85.0,2.0,96.0,,12/05/2015,Courier
JC-0006,Vanessa Cooper,28/03/2004,51.0,42956,6.0,1.0,97.0,,4/04/2004,Courier
DH-0007,Michael Simmons,25/06/2007,86.0,14301,117.0,1.0,98.0,,2/07/2007,Courier
EC-0008,Nicholas Kline,11/02/2006,49.0,92261,77.0,1.0,99.0,,18/02/2006,Courier
VC-0009,Lori Bennett,23/11/2017,66.0,72478,10.0,4.0,100.0,,30/11/2017,Courier
AL-00010,Margaret Jones,5/04/2003,67.0,85565,22.0,2.0,101.0,,12/04/2003,Courier
KR-00011,Paul Brown,25/03/2008,62.0,45939,123.0,4.0,102.0,,1/04/2008,Courier
DG-0002,James Stone,1/12/2017,69.0,26056,11.0,5.0,103.0,,8/12/2017,Courier
HF-0003,John Richards,30/04/2015,73.0,50755,35.0,2.0,104.0,,7/05/2015,Courier
LR-0004,Jenny Richardson,9/11/2009,28.0,64768,56.0,3.0,105.0,,16/11/2009,Courier
RW-0005,Debbie Waters MD,26/04/2010,36.0,15049,8.0,2.0,106.0,,3/05/2010,Courier
JC-0006,Austin Boyer,24/06/2009,112.0,08386,46.0,3.0,107.0,,1/07/2009,Courier
DH-0007,Stephanie Hayes,21/04/2016,11.0,80470,99.0,3.0,108.0,,28/04/2016,Courier
EC-0008,Barbara Sanders,18/12/2004,81.0,92358,106.0,1.0,109.0,,25/12/2004,Courier
VC-0009,Andrew Gould,11/03/2015,67.0,61736,4.0,1.0,110.0,,18/03/2015,Courier
AL-00010,Charles Gonzalez,17/10/2012,4.0,81022,4.0,1.0,111.0,,24/10/2012,Courier
,Joshua Hernandez,,,83379,,,,,,
,Victoria Hernandez MD,,,44785,,,,,,
,Sherry Simpson,,,85759,,,,,,
,Erica Jimenez,,,16796,,,,,,
,Mr. Dakota Lynch II,,,89961,,,,,,
,Victor Nolan,,,94036,,,,,,
,Amanda Hernandez,,,82032,,,,,,
,Richard Kirby,,,39348,,,,,,
,Michelle Roman,,,17161,,,,,,
