col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
КОНТИНЕНТ-ТОРГ,✔,✔,,,,✔,,,,,,,,,,,
Колос,✔,,✔,,,,,,,,,✔,Товарное согласование,,,✔,
Український Рітейл,✔,✔,✔,,,,,,,,,,,,,,
Ватсонс(ДЦ),✔,,,✔,✔,,,,,,,,,,,-,
ТОВ УЖГОРОД П.С.Ю,✔,✔,✔,,,,,,,,,,,,,,
WOG,✔,✔,✔,,,,,,,,,,,,,-,
Альянс маркет(Євротек),✔,✔, ,,✔,,,,,,,,,,,,
 Маркет Плюс,✔,,✔,,,,,,,,,,,,,,
Sokar,✔,✔,✔,,,,,,,,,,,,,✔,✔
Мережа Сервіс Львів (Близенько),✔,✔,✔,,✔,✔,,,,,,,,,,,
Вересень плюс,✔,✔,✔,,✔,,,,,,,✔,007; 012,,,✔,✔
Етана південь,✔,,✔,,,,,,,,,,,,,,
Идеал,✔,,✔,,,,,,,,,,,,,-,
ГЛУСКО РІТЕЙЛ,✔,✔,✔,,,,,,,,,,,,,,✔
Аттика,✔,✔,✔,,,,,,,,,,,,,,
ТОВ ЧЕРНІГІВТОРГ,✔,✔,✔,,,,,,,,,,,,,,
"
МАССМАРТ",✔,,,,,,,,,,,,,,,,
Pampik ,✔,✔,✔,,,,,,,,,,,,,,
Дигма,✔,,✔,,✔,,,,,,,✔,007; 009; 012; 016; 018; ,,,,
Аргон(Грош),✔,✔,✔,,,,,,,,,✔,,,,✔,
Копійка,✔,,✔,,,,,,,,,,,,,,
Білла,✔,,✔,✔,,,,,,,,,,,,-,
 КЛЕВЕР СТОРС,✔,✔,✔,✔,,,,,,,,✔,007; 009;,✔,,,
Аптеки 911(Осан),✔,✔,✔,,,,,,,,,,,,,,
Аттика,✔,✔,✔,,,,,,,,,,,,,,
СТЕЙТ ОІЛ,✔,✔,✔,,,,,,,,,,,,,,
Восторг,✔,,✔,,,,,,,,,,,,,-,
Експансія,✔,✔,,,,,,,,,,,,,,-,
ЛОТОК ( ЛК-ТРАНС),✔,✔,✔,,,,,,,,,,,,,,
Сільпо,✔,✔,,,,,,,,,,,,,,-,
Сильпо РЦ,✔,✔,,,,✔,,✔,,✔,,,,,,-,
Фора,✔,✔,,,,,,,,,,,,,,-,
Два шага,✔,✔,✔,,,,,,,,,,,,,,
Суматра,✔,,✔,,,,,,,,,,,,,,
Траш,✔,✔,,,,,,,,,,,,,,-,
ГВЕДЕОН,✔,✔,,,,,,,,,,,,,,,
ТОВ МАНГО-ГРУП,✔,✔,✔,,,,,,,,,✔,007,,,✔,
Товариство з обмеженою відповідальністю АРІТЕЙЛ                ,✔,✔,✔,,✔,,,,,,,,,,,,
ФЛАГМАН СТОР,✔,✔,✔,✔,,✔,,,,,,,,,,,
ТОВ ГОРПРЕСА,✔,,,,✔,,,,,,,,,,,,
АКОРД-2017,✔,✔,✔,,,,,,,,,,,,,,✔
"Fresh Food Market
(БМХ)",✔,,✔,,,,,,,,,,,,,,
ТОВ ЛА ФАРІНА,✔,✔,✔,✔,,,,,,,,,,,,,✔
СУШИЯ,✔,✔,✔,✔,,,,,,,,✔,"007; 012 ; 
Есть возможность отказа",,,,
"ТД ""Аванта""",✔,✔,✔,,,,,,,,,,,,,,
ТАМ-ТАМ,✔,✔,✔,,,,,,,,,,,,,,
ТОВ Крамниця Добра-2,✔,,✔,,,,,,,,,,,,,,
ЛОТОС ТРЕЙД,✔,✔,✔,,,,,,,,,,,,,,
ПІТЛАЙН (АВІАС),✔,,,,,,,,,,,,,,,,
ТОВ Смак-Плюс,✔,✔,,,,,,,,,,,,,,,
ТОВ ІНТЕГРАЛ ГРУПП(Плюс маркет),✔,✔,✔,,,,,,,,,,,,,,
Товариство з обмеженою відповідальністю ТС ПЛЮС,✔,,✔,,,,,,,,,,,,,,
ФІЗИЧНА ОСОБА-ПІДПРИЄМЕЦЬ ГАСПАРЯН КАМО УСИКОВИЧ( сеть Абрикос),✔,✔,✔,,,,,,,,,,,,,,
Компания СІТІ ФУД ТРЕЙД,✔,,✔,,,,,,,,,✔,007; 012,,,,
Компания САН ОЙЛ,✔,✔,✔,,,,,,,,,,,,,,
33м2 (СТРОЙ ОПТ),✔,✔,,,,,,,,,,,,,,,
"ТзОВ ""Рітейл Україна"" ""Свій Маркет""",✔,✔,✔,,,,,,,,,,,,,,
ТОВ АЛЬФА-ЗАБАВА(Будинок Іграшок),✔,✔,✔,,,,,,,,,,,,,,
--- HORNBACH,✔,,✔,,✔,,,,,,,,,,,,
"ТОВ СІГМАСТЕЛС, ID=33242(""РОСТ"")",✔,✔,✔,,,,,,,,,,,,,,
ТОВ ХАВІ МАРКЕТ (Баскет),✔,✔,✔,✔,,,,,,,,,,,,,
