col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
M,KW,Robertville,lowerlevel,G-02,B,IT,F,Father,12,30,0,17,No,Good,Above-7
M,Iran,Wellsmouth,MiddleSchool,G-08,A,Spanish,S,Mum,51,42,12,29,No,Bad,Above-7
F,Morocco,South Darrenfort,lowerlevel,G-02,B,French,S,Mum,72,65,73,66,Yes,Good,Under-7
F,Jordan,Johnsonmouth,lowerlevel,G-04,A,Science,S,Father,42,24,12,24,No,Bad,Above-7
M,KW,East Courtney,lowerlevel,G-04,A,English,S,Father,59,97,42,70,Yes,Good,Under-7
M,Iraq,Drakeland,MiddleSchool,G-06,A,English,F,Mum,74,71,56,37,No,Good,Under-7
F,KW,Port Christopherbury,lowerlevel,G-04,A,History,S,Mum,80,87,72,60,No,Good,Under-7
M,KW,South Alanfurt,lowerlevel,G-02,B,IT,F,Father,55,33,6,9,No,Bad,Above-7
F,KW,Shanefort,HighSchool,G-12,A,English,F,Father,55,90,16,40,No,Bad,Under-7
M,KW,South Christopher,MiddleSchool,G-07,B,IT,F,Mum,70,50,40,99,Yes,Good,Under-7
M,KW,West Brenda,lowerlevel,G-02,B,IT,F,Father,25,27,0,69,No,Bad,Above-7
M,SaudiArabia,South James,HighSchool,G-11,A,Quran,S,Father,80,80,51,59,Yes,Good,Under-7
M,KW,North Lynntown,MiddleSchool,G-07,B,Math,F,Father,19,6,19,12,Yes,Good,Under-7
F,lebanon,Goodwinborough,MiddleSchool,G-08,A,Arabic,S,Father,25,15,32,53,No,Bad,Under-7
M,Jordan,South Raymondborough,lowerlevel,G-02,B,Arabic,F,Mum,4,10,11,7,No,Good,Above-7
M,KW,Port Jasonberg,lowerlevel,G-02,C,IT,F,Mum,21,12,0,50,Yes,Good,Under-7
M,venzuela,East Stephenstad,HighSchool,G-10,A,IT,F,Mum,80,90,70,80,Yes,Good,Under-7
M,lebanon,North Vanessa,MiddleSchool,G-08,A,Arabic,S,Mum,10,35,30,13,No,Bad,Above-7
M,Jordan,Hernandezfurt,MiddleSchool,G-08,C,Spanish,S,Mum,27,90,82,14,Yes,Good,Under-7
M,Jordan,Richfort,MiddleSchool,G-07,B,Science,S,Mum,72,80,58,66,No,Bad,Under-7
M,Jordan,Marthafort,MiddleSchool,G-08,A,Geology,F,Mum,89,87,86,15,Yes,Good,Under-7
M,Jordan,New Chelsea,lowerlevel,G-02,B,French,S,Mum,35,92,29,33,No,Bad,Under-7
F,Jordan,North Matthew,MiddleSchool,G-08,A,Geology,F,Mum,80,82,64,58,Yes,Good,Under-7
F,KW,Lisaton,lowerlevel,G-02,C,IT,F,Father,10,3,0,30,No,Bad,Under-7
M,Jordan,Port Jonathan,MiddleSchool,G-08,A,Chemistry,F,Mum,75,72,64,39,Yes,Good,Above-7
M,Jordan,Port Nicholas,MiddleSchool,G-07,B,Science,S,Father,52,10,13,6,No,Bad,Above-7
M,Jordan,Jenniferfort,lowerlevel,G-02,B,French,S,Mum,55,72,83,14,Yes,Good,Above-7
M,KW,Port Christopherton,MiddleSchool,G-07,A,IT,F,Father,8,7,30,40,Yes,Good,Above-7
F,KW,East Davidport,HighSchool,G-11,A,Quran,S,Mum,70,80,95,70,Yes,Good,Under-7
F,Jordan,Port Meganmouth,lowerlevel,G-04,A,Science,F,Mum,98,87,86,84,No,Good,Under-7
M,Jordan,Port Eduardo,lowerlevel,G-02,B,Arabic,S,Mum,32,82,59,63,Yes,Bad,Above-7
F,Palestine,Schmitthaven,lowerlevel,G-02,B,French,S,Father,79,89,11,14,No,Good,Under-7
F,Jordan,Santanahaven,MiddleSchool,G-06,A,English,F,Mum,70,64,42,32,No,Bad,Under-7
M,KW,New Christopherhaven,lowerlevel,G-04,A,IT,F,Father,40,50,12,50,No,Bad,Above-7
M,KW,Lake Ronaldborough,MiddleSchool,G-08,A,Arabic,S,Mum,83,75,62,53,No,Bad,Under-7
F,Lybia,Amandachester,MiddleSchool,G-07,B,Biology,F,Mum,10,9,2,1,No,Good,Above-7
M,KW,Brucefurt,lowerlevel,G-02,B,IT,F,Father,11,2,0,50,No,Bad,Above-7
M,Jordan,Port Michelle,MiddleSchool,G-07,A,Biology,F,Father,80,80,46,61,Yes,Bad,Under-7
M,KW,Lake Nicoleburgh,lowerlevel,G-04,A,English,S,Mum,69,34,12,17,No,Bad,Above-7
F,Jordan,Williamview,MiddleSchool,G-08,A,Chemistry,F,Mum,85,99,42,90,Yes,Good,Under-7
M,Morocco,Cameronview,MiddleSchool,G-08,A,Arabic,S,Mum,53,75,72,23,No,Bad,Under-7
M,KW,Kendrafurt,lowerlevel,G-02,B,IT,F,Father,90,70,30,14,No,Bad,Under-7
F,KW,Brownberg,HighSchool,G-11,A,Quran,F,Mum,60,80,50,40,No,Bad,Under-7
M,Jordan,West Jessica,MiddleSchool,G-07,A,Biology,S,Father,85,82,59,63,Yes,Bad,Under-7
M,Morocco,Brianton,MiddleSchool,G-08,B,Arabic,S,Father,27,15,42,53,No,Bad,Above-7
M,Jordan,Butlerfort,MiddleSchool,G-06,A,English,S,Father,22,20,6,26,No,Bad,Under-7
F,Jordan,Lake Hollystad,MiddleSchool,G-06,A,English,S,Mum,97,87,82,86,No,Good,Under-7
F,Jordan,Johnsonmouth,lowerlevel,G-02,B,French,F,Mum,14,97,15,14,No,Good,Under-7
F,KW,Ellisville,MiddleSchool,G-06,A,Science,S,Father,80,94,62,77,Yes,Good,Under-7
F,Jordan,Osbornetown,MiddleSchool,G-08,A,Geology,F,Mum,90,79,76,79,Yes,Good,Under-7
F,Jordan,New Christinamouth,MiddleSchool,G-08,A,Geology,S,Mum,84,77,79,68,Yes,Good,Under-7
M,KW,Lake Andreastad,MiddleSchool,G-08,A,Arabic,S,Mum,75,71,72,53,Yes,Good,Under-7
F,Jordan,South Krista,lowerlevel,G-02,B,IT,F,Mum,70,88,55,40,Yes,Good,Under-7
M,Jordan,Rodriguezton,MiddleSchool,G-08,A,History,F,Mum,87,92,74,89,Yes,Good,Under-7
M,Jordan,Mendezmouth,lowerlevel,G-02,B,French,F,Mum,40,87,50,41,No,Bad,Under-7
F,Palestine,Lake Jenniferport,lowerlevel,G-02,A,Arabic,F,Mum,98,88,60,31,No,Good,Under-7
M,Jordan,South Lauren,lowerlevel,G-04,B,Science,S,Mum,72,64,59,89,Yes,Good,Under-7
F,lebanon,New Michelleborough,lowerlevel,G-02,B,French,S,Mum,80,42,33,13,Yes,Bad,Under-7
M,Jordan,Port Philipstad,MiddleSchool,G-07,A,Biology,F,Mum,2,9,10,1,No,Bad,Above-7
M,Iraq,South Michael,MiddleSchool,G-07,B,Biology,S,Father,89,92,89,83,Yes,Good,Under-7
M,Palestine,North Rachelton,lowerlevel,G-04,B,Science,S,Mum,82,84,79,79,Yes,Good,Above-7
M,KW,Scotttown,HighSchool,G-09,A,IT,F,Father,20,80,33,33,Yes,Good,Under-7
M,SaudiArabia,East Clayton,lowerlevel,G-02,B,IT,F,Father,7,12,5,3,No,Bad,Above-7
M,KW,Hunterville,MiddleSchool,G-07,A,IT,F,Father,19,20,16,50,No,Good,Under-7
M,Jordan,South Patricia,lowerlevel,G-02,B,French,F,Father,32,88,32,25,Yes,Good,Under-7
M,KW,Livingstonville,MiddleSchool,G-07,B,Science,S,Mum,72,80,98,96,Yes,Bad,Under-7
M,KW,Brownchester,MiddleSchool,G-08,C,Spanish,S,Father,17,21,42,14,Yes,Good,Under-7
M,Iraq,Lake Stephanie,MiddleSchool,G-08,A,Chemistry,S,Father,80,90,80,83,Yes,Good,Under-7
M,KW,Jordanchester,lowerlevel,G-05,A,English,F,Father,7,10,1,30,No,Bad,Above-7
M,KW,South Samanthamouth,lowerlevel,G-04,A,IT,F,Father,20,20,3,25,Yes,Good,Under-7
F,KW,Christianland,HighSchool,G-09,A,IT,F,Father,30,35,28,90,Yes,Good,Under-7
F,Jordan,West Heatherstad,MiddleSchool,G-07,A,Quran,S,Mum,100,75,50,70,Yes,Bad,Under-7
M,Jordan,Gregorybury,MiddleSchool,G-08,A,Geology,S,Mum,70,83,70,23,Yes,Good,Under-7
F,Iraq,Chadberg,MiddleSchool,G-07,A,Biology,S,Mum,90,90,57,22,Yes,Good,Under-7
