col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
35,Faith Cabrera,Faith Cabrera,"PSC 4080, Box 3513
APO AP 45818",USA,Not UW,grad_postgrad,Yes,YES,46,46.0
36,Charles Wolfe,Charles Wolfe,"4486 Olson Well
North Kevin, CA 01707",USA,Not UW,Research Staff,No,YES,59,
37,Kenneth Kent,Kenneth Kent,"67771 Christopher Courts Apt. 637
Port Ronaldfurt, HI 33233",Austria,Not UW,grad_postgrad,No,YES,58,58.0
38,Melanie Johnson,Melanie Johnson,"5561 Bishop Turnpike
Lake Kenneth, NY 79756",USA,Not UW,grad_postgrad,No,YES,69,
39,Lisa Johnston,Lisa Johnston,"3019 Gerald Mall Apt. 340
Trevinoville, SD 36216",USA,Not UW,Government,Yes,YES,42,42.0
40,Jacob Hooper,Jacob Hooper,"84331 Leonard Fort Suite 749
East Lisa, NY 43477",USA,Not UW,grad_postgrad,Yes,YES,56,
41,Alex Woodward,Alex Woodward,"62281 Kathy Tunnel
Hudsonborough, VA 17819",USA,Not UW,grad_postgrad,Yes,YES,9,
42,Caleb Clark,Caleb Clark,"9927 Christina Burg Suite 774
East Angelaburgh, NM 97149",USA,Not UW,Postdoc,No,YES,3,
43,Taylor Johnson,Taylor Johnson,"142 Warner View Suite 460
North Leslie, IA 45480",USA,Not UW,Faculty,No,YES,4,
44,Brian Green,Brian Green,"5240 Berry Centers
West Andrew, AR 03720",USA,University of Washington,grad_postgrad,No,YES,6,6.0
45,Matthew Bell,Matthew Bell,"51056 Patricia Forge
Grahamstad, HI 85576",USA,Not UW,grad_postgrad,No,YES,12,
46,Jonathan Williams,Jonathan Williams,"0648 Malone Port Apt. 662
New Devonhaven, VA 92199",USA,Not UW,grad_postgrad,Yes,NO,14,
47,William Gonzalez,William Gonzalez,"23028 Jennifer Meadow Apt. 972
West Matthewfurt, SC 05261",USA,Not UW,Government,No,YES,15,
48,Nicholas Massey,Nicholas Massey,"2738 Martin Terrace Suite 547
Smithhaven, LA 72649",USA,Not UW,Research Staff,No,NO,16,16.0
49,Caroline Chambers,Caroline Chambers,"984 Stephen Stravenue
South Michaelton, KY 97488",USA,Not UW,grad_postgrad,Yes,YES,17,
50,Amy Lowe,Amy Lowe,"Unit 4943 Box 8856
DPO AA 27891",USA,University of Washington,grad_postgrad,No,YES,18,
51,Gloria King,Gloria King,"98522 Mathis Viaduct Apt. 909
West Michael, LA 42837",USA,Not UW,grad_postgrad,No,YES,20,
52,Jessica Thompson,Jessica Thompson,"620 Ashley Mills Apt. 507
Julieborough, OH 56059",USA,Not UW,Industry,No,YES,21,21.0
53,Jason Carroll,Jason Carroll,"212 Shelly Roads
Fischerview, LA 02288",USA,Not UW,Postdoc,No,YES,22,
54,Emily Howard,Emily Howard,"8885 Lee Tunnel Suite 208
Port Donna, OK 50851",USA,University of Washington,grad_postgrad,No,YES,23,
55,Danielle Castro,Danielle Castro,"693 Michael Estate
Lake Michael, NM 03009",USA,Not UW,undergrad ,No,NO,24,
56,Patrick Rogers,Patrick Rogers,"342 Miller Mission
Lake Jennifer, NY 92905",USA,University of Washington,grad_postgrad,No,YES,29,
57,Douglas Allen,Douglas Allen,"71664 Kim Throughway
Chelsealand, AK 65056",USA,Not UW,grad_postgrad,No,YES,30,
58,Heather Roberts,Heather Roberts,"66660 Gomez Port Apt. 945
South Thomashaven, AZ 11181",USA,Not UW,grad_postgrad,No,NO,33,
59,Travis Schultz,Travis Schultz,"0131 Williams Ville Apt. 562
Richardberg, FL 53480",USA,Not UW,Industry,No,YES,45,45.0
60,Michelle Hughes,Michelle Hughes,"22708 Madison Spurs
Herringstad, OR 11353",USA,Not UW,Postdoc,No,YES,55,
61,Matthew Smith,Matthew Smith,"3454 Holmes Motorway
Port Rachel, FL 05560",USA,Not UW,grad_postgrad,Yes,YES,57,
62,George Allen,George Allen,"805 James Turnpike
Carrmouth, GA 93500",USA,Not UW,grad_postgrad,No,NO,70,70.0
63,Jamie Hutchinson,Jamie Hutchinson,"8081 Smith Trail
North Ronaldstad, NV 44515",USA,Not UW,Industry,No,YES,77,
64,Jennifer Morales,Jennifer Morales,"125 Ian Crossroad Apt. 593
South Deannaport, MS 07347",USA,Not UW,grad_postgrad,No,YES,78,
65,Jennifer Bates,Jennifer Bates,"1607 Munoz River
Emilyshire, NH 54532",USA,Not UW,grad_postgrad,,YES,51,
66,Jeremy Green,Jeremy Green,"3615 David Keys Apt. 269
West Stephenside, UT 65516",USA,Not UW,grad_postgrad,No,YES,31,
67,Joseph Freeman,Joseph Freeman,"640 Mary Common
Michaelville, AZ 20721",USA,Not UW,grad_postgrad,No,NO,19,
68,Nicole Henson,Nicole Henson,"PSC 4006, Box 5282
APO AE 23388",USA,Not UW,grad_postgrad,No,NO,1,1.0
69,Eric Owens PhD,Eric Owens PhD,"395 Timothy Road
Williamsbury, LA 43567",USA,University of Washington,grad_postgrad,No,YES,27,
70,Robin Lopez,Robin Lopez,"3267 Walter Dam
Cunninghamtown, OR 01239",USA,Not UW,Research Staff,Yes,NO,7,7.0
71,Miss Angela Swanson DVM,Miss Angela Swanson DVM,"00580 Brandon Creek
Port Eric, MS 03966",USA,Not UW,Research Staff,No,NO,68,
72,Michael Stewart,Michael Stewart,"325 Amanda Cliffs Apt. 695
South Paulabury, MS 29996",USA,Not UW,grad_postgrad,No,YES,28,
73,Mitchell Smith,Mitchell Smith,"PSC 3769, Box 1448
APO AA 71586",USA,Not UW,Industry,No,NO,80,
74,Kelsey Davis,Kelsey Davis,"40956 Amanda Walk Apt. 260
Simonfurt, CT 93980",USA,Not UW,Faculty,No,NO,79,
75,Matthew Russo,Matthew Russo,"25762 Gill Creek Suite 525
Mccoyton, KS 23687",USA,Not UW,grad_postgrad,No,YES,2,2.0
76,William Garcia,William Garcia,"6048 Johnson Loop Suite 635
East Daniel, GA 04593",USA,University of Washington,grad_postgrad,No,YES,40,40.0
77,Jennifer Miller,Jennifer Miller,"1168 Gary Fords Apt. 308
Port Trevor, RI 96954",USA,University of Washington,grad_postgrad,No,NO,61,61.0
78,Jesse Sparks,Jesse Sparks,"164 Matthew Parkway Suite 826
Jimmyfurt, MS 62271",Nepal,Not UW,grad_postgrad,Yes,YES,74,
79,Brandi Meyer,Brandi Meyer,"1220 Heidi Rue Apt. 998
West Haleyburgh, CO 05222",China,Not UW,Research Staff,Yes,YES,43,
