col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
2.0,1,23.0, 0.0, klischee, 70.0, Physik + Mathematik, 0.0, 1.0, 6.0, 5.0, 64, 8.0,4.0,5.0,2.0,
2.0,7,24.0, 5.0, perfomant, 5.0, Medieninformatik, 0.0, 0.0, 2.0, 7.0, 65, 3.0,3.0,8.0,6.0,
3.0,4,28.0, 0.0, toll, 8.0, Physik, 1.0, 4.0, 0.0, 7.0, 66, 4.0,9.0,8.0,5.0,
1.0,4,21.0, 5.0, positiv-hypersozial, 2.0, Medizin, 0.0, 1.0, 3.0, 7.0, 67, 3.0,4.0,8.0,5.0,
2.0,6,25.0, 0.0, heiss <3, 15.0, Jura, 0.0, 2.0, 0.0, ?, 68, 8.0,4.0,6.0,7.0,
1.0,5,20.0, 0.0, geil, 25.0, Medizin, 0.0, 1.0, 10.0, 10.0, 69, 5.0,2.0,7.0,5.0,
1.0,1,23.0, 3.0, Wespen, 5.0, Wirtschaftsinformatik, 0.0, 4.0, 5.0, 7.0, 70, 2.0,3.0,5.0,4.0,
1.0,7,24.0, 0.0, sonnig, 10.0, Politikwissenschaft, 0.0, 1.0, 10.0, 7.0, 71, 4.0,2.0,7.0,9.0,
2.0,6,25.0, 0.0, Performant, 15.0, Jura, 2.0, 2.0, 30.0, 10.0, 72, 1.0,8.0,6.0,6.0,
1.0,3,27.0, 3.0, top, 5.0, Philosophie, 0.0, 0.0, 10.0, 5.0, 73, 2.0,7.0,6.0,5.0,
5.0,3,30.0, ?, apart, 20.0, Islamwissenschaft, ?, ?, 4.0, 7.0, 74, 5.0,7.0,5.0,4.5,
1.0,6,25.0, 0.0, Awesome, 15.0, Mathematik, 0.0, 1.0, 10.0, 8.0, 75, 5.0,10.0,6.0,2.0,
2.0,7,28.0, 5.0, Mordsgaudi, 12.0, Medizin, 0.0, 0.0, 10.0, ?, 76, 7.0,8.0,6.0,7.0,
1.0,5,22.0, 0.0, Yeah, 25.0, Medizin, 0.0, 0.0, ?, 8.0, 77, 5.0,7.0,6.0,8.0,
3.0,1,27.0, 0.0, performant, 20.0, Geowissenschaften + Geooekologie, 0.0, 5.0, 15.0, ?, 78, 0.0,6.0,7.0,6.0,
4.0,1,24.0, 0.0, performant, 2.0, Biostatistik, 0.0, 0.0, 18.0, 7.0, 79, 0.0,7.0,7.0,7.0,
2.0,5,23.0, 0.0, Grandios, ?, Biochemie, 0.0, 3.0, 4.0, 3.0, 81, 2.0,9.0,5.0,1.0,
1.0,1,24.0, 1.0, sonnig, 5.0, Mathematik, 0.0, 2.0, 5.0, 7.0, 82, 3.0,3.0,6.0,6.0,
1.0,1,22.0, 0.0, performant, 30.0, VWL, 1.0, 1.0, 6.0, 1.0, 83, 1.0,7.0,7.0,8.0,
4.0,3,32.0, 0.0, wundervoll, 10.0, Germanistik + Kunstpaedagogik, 0.0, 2.0, 5.0, 8.0, 84, 3.0,5.0,4.0,4.0,
1.0,1,28.0, 0.0, , 5.0, Physik, 0.0, 6.0, 15.0, 5.0, 85, 4.0,7.0,6.0,15.0,
1.0,1,25.0, 0.0, Klischee, 40.0, VWL, 0.0, 1.0, 15.0, 7.0, 87, 9.0,3.0,5.0,8.0,
2.0,6,21.0, 1.0, Performant, 15.0, BWL, 0.0, 3.0, 4.0, ?, 88, 3.0,10.0,6.0,7.0,
1.0,3,22.0, 0.0, Urlaub, 30.0, Politikwissenschaft, 0.0, 0.0, 4.0, 8.0, 89, 9.0,7.0,6.0,8.0,
1.0,5,22.0, 0.0, Nice, 20.0, Technische Informatik, 4.0, 1.0, 15.0, 8.0, 90, 7.0,7.0,5.0,10.0,
2.0,1,24.0, 7.0, , 70.0, VWL, 0.0, 1.0, 8.0, 8.0, 91, 2.0,10.0,5.0,3.0,
1.0,1,23.0, 0.0, supergeil, 1.0, Physik, 7.0, 0.0, 3.0, 5.0, 93, 2.0,9.0,5.0,5.0,
3.0,5,24.0, 7.0, Geilo, 20.0, Medizin, 0.0, 0.0, 4.0, 6.0, 94, 6.0,3.0,5.0,6.0,
1.0,1,24.0, 0.0, heiss, 1.0, Finanzmathematik, 5.0, 5.0, 10.0, 10.0, 95, 0.0,7.0,6.0,2.0,
1.0,6,25.0, 0.0, geil, 15.0, Umweltwissenschaften, 0.0, 2.0, 10.0, 8.0, 96, 4.0,3.0,6.0,6.0,
