col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28
31377278.06,10453885.51,270.169,2020-01-16T22:14:38.653804Z,13213696,39983634,http://www.speedtest.net/result/8952518262.png,BR,Brazil,9198.765871,velocidade.onda.net.br:8080,2949,-19.8833,270.169,-47.45,Sacramento,ONDA INTERNET,http://velocidade.onda.net.br:8080/speedtest/upload.php,http://velocimetro.ondainternet.com.br/speedtest/upload.php,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
30313268.93,10916476.04,379.217,2020-01-16T22:16:10.460007Z,13860864,39086115,http://www.speedtest.net/result/8952521476.png,ID,Indonesia,11818.01549,speedtest.cbn.id:8080,12807,-6.1745,379.217,106.8227,Jakarta,CBN,http://speedtest.cbn.id:8080/speedtest/upload.php,,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
28911026.15,13391564.64,232.154,2020-01-16T22:15:01.808466Z,17080320,36590593,http://www.speedtest.net/result/8952519003.png,JP,Japan,9488.917308,ookla.mbspeed.net:8080,24333,35.6833,232.154,139.6833,Tokyo,"Rakuten Mobile , Inc",http://ookla.mbspeed.net:8080/speedtest/upload.php,,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
26435392.75,13448289.8,234.204,2020-01-16T22:13:52.176165Z,17178624,33764916,http://www.speedtest.net/result/8952516878.png,BR,BR,8809.27546,speedtest.bsa.g8.net.br:8080,17420,-15.7942,234.204,-47.8822,Brasilia,G8,http://speedtest.bsa.g8.net.br:8080/speedtest/upload.php,,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
25676586.79,9115077.355,227.841,2020-01-16T22:13:29.208929Z,11608064,32665072,http://www.speedtest.net/result/8952516195.png,BR,Brazil,8694.166978,testeservidor.infoxbm.com.br:8080,28374,-16.2132,227.841,-44.4336,Brasilia de Minas,Infox Bm,http://testeservidor.infoxbm.com.br:8080/speedtest/upload.php,,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
25607229.66,13999516.28,236.92,2020-01-16T22:16:34.411490Z,17801216,32470512,http://www.speedtest.net/result/8952522202.png,ID,Indonesia,12195.02061,speedtest.lungit.com:8080,11151,-7.7956,236.92,110.3695,Jogjakarta,Lungit Inc,http://speedtest.lungit.com:8080/speedtest/upload.php,,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
24619425.06,13484772.73,266.659,2020-01-16T22:12:42.930784Z,17039360,31272432,http://www.speedtest.net/result/8952514751.png,US,United States,8285.507718,stosat-scrm-01.sys.comcast.net:8080,9436,38.5556,266.659,-121.4689,"Sacramento, CA",Comcast,http://stosat-scrm-01.sys.comcast.net:8080/speedtest/upload.php,http://a-stosat-scrm-01.sys.comcast.net/speedtest/upload.php,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
22067860.3,4037853.745,357.186,2020-01-16T22:16:57.394290Z,5521408,27988993,http://www.speedtest.net/result/8952522935.png,AU,Australia,17028.8107,cbr1.speedtest.telstra.net:8080,18711,-35.2809,357.186,149.13,Canberra,Telstra,http://cbr1.speedtest.telstra.net:8080/speedtest/upload.php,,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
16222116.71,13692863.42,261.901,2020-01-16T22:15:24.634972Z,17408000,20561392,http://www.speedtest.net/result/8952519998.png,TH,Thailand,9612.314286,speedtest-sp1.3bb.co.th:8080,8990,13.75,261.901,100.4833,Bangkok,3BB,http://speedtest-sp1.3bb.co.th:8080/speedtest/upload.php,http://speedtest-sp2.3bb.co.th/speedtest/upload.php,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
11590489.93,5690491.38,319.942,2020-01-16T22:14:15.217909Z,7258112,14694976,http://www.speedtest.net/result/8952517621.png,KR,South Korea,8816.700352,speedtest.kdatacenter.com:8080,6527,37.5833,319.942,127.0,Seoul,kdatacenter.com,http://speedtest.kdatacenter.com:8080/speedtest/upload.php,http://koreatest.kdatacenter.com/speedtest/upload.php,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
8912193.156,8509547.938,223.919,2020-01-16T22:13:06.038654Z,11165696,11326016,http://www.speedtest.net/result/8952515492.png,MX,Mexico,8591.850869,speedtestmx.marcatel.com:8080,18897,23.6345,223.919,-102.5528,Mexico City,Marcatel COM,http://speedtestmx.marcatel.com:8080/speedtest/upload.php,,GB,146.90.18.49,Plusnet,0,3.7,0,52.9817,0,-2.1377,0
