col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
31015510,0af01f2,Andrew Leitsius,2019-02-27,86,53,65,8,0,15,6,7,1,2,1,2,3,3,4.75489,0.5,2.37744,A,76.5396
31015510,0af01f2,Andrew Leitsius,2019-02-27,110,59,84,7,0,25,1,6,1,2,1,2,3,3,4.75489,0.5,2.37744,A,72.6914
31015510,0af01f2,Andrew Leitsius,2019-02-27,2107,1414,1772,22,0,313,22,62,4,22,29,37,26,66,310.229,3.36364,1043.5,B,17.5614
31015510,0af01f2,Andrew Leitsius,2019-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,200,76,168,11,0,31,1,10,2,4,3,6,6,9,23.2647,1.5,34.897,A,63.7858
31015510,0af01f2,Andrew Leitsius,2019-02-27,14,5,11,1,0,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,10,9,9,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,A,100.0
31015510,0af01f2,Andrew Leitsius,2019-02-27,184,56,67,2,78,36,3,22,4,13,7,14,17,21,85.8367,2.15385,184.879,A,68.3921
31015510,0af01f2,Andrew Leitsius,2019-02-27,60,28,43,4,0,16,1,3,2,4,2,4,6,6,15.5098,1.0,15.5098,A,77.0993
31015510,0af01f2,Andrew Leitsius,2019-02-27,1682,922,1352,61,0,269,61,52,8,50,29,55,58,84,492.07,4.4,2165.11,A,24.0936
31015510,0af01f2,Andrew Leitsius,2019-02-27,969,759,780,96,0,93,96,37,11,53,33,62,64,95,570.0,6.43396,3667.36,A,32.5984
