col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21
WYwr_S5928,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,SIXTH ENLARGEMENT OF SHATTO FISH CREEK DITCH NO. 1,,,Stream,WY,,Bad Latitude,5927.0
WYwr_S6046,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,UPPER HANOVER CANAL,,,Stream,WY,,Bad Latitude,6045.0
WYwr_S6088,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,SMITHS DITCH,,,Stream,WY,,Bad Latitude,6087.0
WYwr_S6266,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,BIG COTTONWOOD DITCH,,,Stream,WY,,Bad Latitude,6265.0
WYwr_S6415,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,SOUTH FORK BEAVER CREEK 3 WATER HAUL,,,Stream,WY,,Bad Latitude,6414.0
WYwr_S6416,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,ENL. LAST CHANCE DITCH,,,Stream,WY,,Bad Latitude,6415.0
WYwr_S6647,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,ENL. RATHBURN AND POMEROY DITCH,,,Stream,WY,,Bad Latitude,6646.0
WYwr_S6942,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,BRADLEY NO. 1 & 2 DITCH,,,Stream,WY,,Bad Latitude,6941.0
WYwr_S7078,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,LOW DITCH,,,Stream,WY,,Bad Latitude,7077.0
WYwr_S7202,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,VICTORIA DITCH,,,Stream,WY,,Bad Latitude,7201.0
WYwr_S7203,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,SWAN DITCH,,,Stream,WY,,Bad Latitude,7202.0
WYwr_S7204,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,ALEXANDRA DITCH (AS CHANGED IN PART TO THE VICTORIA DITCH AND THE DUNN NO. 3 DITCH),,,Stream,WY,,Bad Latitude,7203.0
WYwr_S7212,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,CARROLL & PASCOE DITCH,,,Stream,WY,,Bad Latitude,7211.0
WYwr_S7252,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,"KELLOGG, TERRELL, & BRAMELL NO. 1 & 2 DITCH",,,Stream,WY,,Bad Latitude,7251.0
WYwr_S7326,Unspecified,Unspecified,,EPSG:4326,,,,,,,,,POD,ABBOTT WATER DITCH AS CHANGED TO THE OASIS DITCH,,,Stream,WY,,Bad Latitude,7325.0
