col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27
38,,0,16,10,3,-1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,,,,,,
41,,1,17,14,2,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
42,,0,16,14,0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,
45,,0,17,5,0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,
46,,0,18,11,3,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,,,,
47,,0,18,13,3,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,
53,,0,6,5,1,1.0,,,,,1.0,,,-1.0,,1.0,,1.0,1.0,,,,,,,,
58,,1,19,19,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
61,,0,13,6,1,0.0,0.0,,-1.0,1.0,0.0,0.0,,,1.0,1.0,,1.0,,0.0,,,1.0,0.0,1.0,,
63,,1,21,16,3,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,
64,,0,20,20,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
65,,0,20,17,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,
67,,0,9,8,1,-1.0,,,1.0,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,
68,,0,19,12,2,-1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,-1.0,1.0,1.0,1.0,0.0,,0.0,1.0,
69,,0,21,18,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
72,,0,15,11,0,0.0,,1.0,1.0,1.0,1.0,,,,0.0,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
30,,0,3,3,0,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,
48,,0,6,6,0,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,
49,,0,15,3,3,,0.0,1.0,0.0,-1.0,,0.0,1.0,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,
50,,0,11,8,0,,1.0,,0.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,0.0,1.0,,0.0,,,,
54,,0,15,13,1,,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,,,,
56,,0,3,1,0,,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,
29,,0,5,5,0,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,
52,,0,12,10,2,,,-1.0,1.0,1.0,,1.0,1.0,-1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,
60,,0,1,1,0,,,1.0,,,,,,,,,,,,,,,,,,,
8,,0,1,1,0,,,,1.0,,,,,,,,,,,,,,,,,,
9,,0,1,1,0,,,,1.0,,,,,,,,,,,,,,,,,,
43,,0,2,2,0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
73,,0,2,2,0,,,,,,,1.0,,,,,,1.0,,,,,,,,,
44,,0,2,2,0,,,,,,,,1.0,,1.0,,,,,,,,,,,,
55,,0,3,0,0,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,
62,,0,1,1,0,,,,,,,,1.0,,,,,,,,,,,,,,
71,,0,2,2,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
17,,0,1,0,0,,,,,,,,,,0.0,,,,,,,,,,,,
57,,0,1,1,0,,,,,,,,,,,1.0,,,,,,,,,,,
39,,0,1,0,0,,,,,,,,,,,,0.0,,,,,,,,,,
51,,0,1,1,0,,,,,,,,,,,,,1.0,,,,,,,,,
36,,0,1,1,0,,,,,,,,,,,,,,1.0,,,,,,,,
31,,0,1,1,0,,,,,,,,,,,,,,,1.0,,,,,,,
66,,0,2,2,0,,,,,,,,,,,,,,,1.0,,,,,1.0,,
40,,0,1,1,0,,,,,,,,,,,,,,,,1.0,,,,,,
70,,1,2,2,0,,,,,,,,,,,,,,,,,1.0,,,,,1.0
59,,1,1,1,0,,,,,,,,,,,,,,,,,,,,1.0,,
