col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
47,47,1047,Jonathan Williams,,Jonathan Williams,Jonathan Williams,,93,male,0,0,0,0,White,0
48,48,1048,William Gonzalez,,William Gonzalez,William Gonzalez,,27,female,0,0,0,0,White,0
49,49,1049,Nicholas Massey,,Nicholas Massey,Nicholas Massey,,31,female,0,0,0,0,White,0
50,50,1050,Caroline Chambers,,Caroline Chambers,Caroline Chambers,,33,female,0,0,0,0,White,0
51,51,1051,Amy Lowe,,Amy Lowe,Amy Lowe,,27,female,0,0,0,0,White,0
52,52,1052,Gloria King,,Gloria King,Gloria King,,38,female,0,0,0,0,White,0
53,53,1053,Jessica Thompson,,Jessica Thompson,Jessica Thompson,,67,female,0,0,0,0,White,0
54,54,1054,Jason Carroll,,Jason Carroll,Jason Carroll,,59,female,0,0,0,Black or African American,0,0
55,55,1055,Emily Howard,,Emily Howard,Emily Howard,,37,female,0,0,0,0,White,0
56,56,1056,Danielle Castro,,Danielle Castro,Danielle Castro,,57,female,0,0,0,0,White,0
57,57,1057,Patrick Rogers,,Patrick Rogers,Patrick Rogers,,94,male,0,0,0,0,White,0
58,58,1058,Douglas Allen,,Douglas Allen,Douglas Allen,,36,male,0,0,0,Black or African American,0,0
59,59,1059,Heather Roberts,,Heather Roberts,Heather Roberts,,27,male,0,0,0,0,White,0
60,60,1060,Travis Schultz,,Travis Schultz,Travis Schultz,,78,female,0,0,0,0,White,0
61,61,1061,Michelle Hughes,,Michelle Hughes,Michelle Hughes,,84,male,0,0,0,0,White,0
62,62,1062,Matthew Smith,,Matthew Smith,Matthew Smith,,58,male,0,0,0,Black or African American,0,0
63,63,1063,George Allen,,George Allen,George Allen,,86,female,0,0,0,0,White,0
64,64,1064,Jamie Hutchinson,,Jamie Hutchinson,Jamie Hutchinson,,33,male,0,0,0,0,0,Other
65,65,1065,Jennifer Morales,,Jennifer Morales,Jennifer Morales,,85,female,0,0,0,0,White,0
66,66,1066,Jennifer Bates,,Jennifer Bates,Jennifer Bates,,27,female,0,0,0,0,0,Other
67,67,1067,Jeremy Green,,Jeremy Green,Jeremy Green,,27,female,0,0,0,Black or African American,0,0
68,68,1068,Joseph Freeman,,Joseph Freeman,Joseph Freeman,,53,male,0,0,0,0,White,0
69,69,1069,Nicole Henson,,Nicole Henson,Nicole Henson,,88,male,0,0,0,Black or African American,0,0
70,70,1070,Eric Owens PhD,,Eric Owens PhD,Eric Owens PhD,,78,female,0,0,0,0,0,Other
71,71,1071,Robin Lopez,,Robin Lopez,Robin Lopez,,53,male,0,0,0,0,White,0
72,72,1072,Miss Angela Swanson DVM,,Miss Angela Swanson DVM,Miss Angela Swanson DVM,,82,male,0,Asian,0,0,0,0
73,73,1073,Michael Stewart,,Michael Stewart,Michael Stewart,,38,female,0,0,0,0,White,0
74,74,1074,Mitchell Smith,,Mitchell Smith,Mitchell Smith,,52,female,0,0,0,0,0,Other
75,75,1075,Kelsey Davis,,Kelsey Davis,Kelsey Davis,,88,female,0,0,0,Black or African American,0,0
76,76,1076,Matthew Russo,,Matthew Russo,Matthew Russo,,45,female,0,0,0,0,White,0
77,77,1077,William Garcia,,William Garcia,William Garcia,,80,female,0,0,0,0,White,0
78,78,1078,Jennifer Miller,,Jennifer Miller,Jennifer Miller,,82,female,0,0,0,0,White,0
79,79,1079,Jesse Sparks,,Jesse Sparks,Jesse Sparks,,35,male,0,0,0,0,White,0
80,80,1080,Brandi Meyer,,Brandi Meyer,Brandi Meyer,,82,female,0,0,0,0,White,0
81,81,1081,Hannah Wiggins,,Hannah Wiggins,Hannah Wiggins,,38,male,0,0,0,Black or African American,0,0
82,82,1082,Albert Williams,,Albert Williams,Albert Williams,,93,female,0,0,0,0,White,0
83,83,1083,Kristin Potts,,Kristin Potts,Kristin Potts,,68,female,0,0,0,Black or African American,0,0
84,84,1084,Susan Williams,,Susan Williams,Susan Williams,,62,female,0,0,0,0,White,0
85,85,1085,Meredith Rios,,Meredith Rios,Meredith Rios,,64,female,0,0,0,0,White,0
86,86,1086,Stephanie Bowman,,Stephanie Bowman,Stephanie Bowman,,83,female,0,0,0,0,White,0
87,87,1087,Joshua Clark,,Joshua Clark,Joshua Clark,,57,male,0,0,0,Black or African American,0,0
88,88,1088,Alexa Hernandez,,Alexa Hernandez,Alexa Hernandez,,57,male,0,0,0,0,White,0
89,89,1089,Richard Higgins,,Richard Higgins,Richard Higgins,,49,male,0,0,0,0,White,0
90,90,1090,Marc Williams,,Marc Williams,Marc Williams,,27,male,0,0,0,0,White,0
91,91,1091,William Roberts,,William Roberts,William Roberts,,56,female,0,0,0,Black or African American,0,0
92,92,1092,Joshua Carter,,Joshua Carter,Joshua Carter,,27,male,0,0,0,0,White,0
93,93,1093,David Williams,,David Williams,David Williams,,50,male,0,0,0,0,White,0
94,94,1094,Joseph Jones,,Joseph Jones,Joseph Jones,,36,female,0,0,0,Black or African American,0,0
95,95,1095,Gary Perry,,Gary Perry,Gary Perry,,90,male,0,0,0,0,White,0
96,96,1096,Terry Wells,,Terry Wells,Terry Wells,,31,male,0,0,0,Black or African American,0,0
97,97,1097,Vanessa Cooper,,Vanessa Cooper,Vanessa Cooper,,85,male,American Indian/Alaska Native,0,0,0,0,0
98,98,1098,Michael Simmons,,Michael Simmons,Michael Simmons,,83,female,0,0,0,0,White,0
99,99,1099,Nicholas Kline,,Nicholas Kline,Nicholas Kline,,60,female,0,0,0,0,White,0
100,100,1100,Lori Bennett,,Lori Bennett,Lori Bennett,,86,female,0,0,0,0,White,0
