col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
59,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
60,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
61,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
62,4,4,4,4.0,4,4,4,4,4.0,3,4,4,4,5,4,4,4,3
63,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
64,5,5,5,5.0,4,4,4,4,4.0,5,5,5,4,5,4,4,5,4
65,5,5,4,4.0,5,4,4,5,5.0,5,5,4,4,5,5,4,5,4
66,4,4,3,3.0,3,3,3,3,3.0,3,3,3,3,3,3,3,3,4
67,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
68,5,5,5,5.0,5,5,5,5,5.0,5,5,5,4,5,5,5,5,5
69,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
70,5,5,5,5.0,5,5,4,5,5.0,5,5,5,5,5,5,5,5,5
71,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
72,5,4,5,4.0,4,4,4,4,5.0,4,5,3,4,5,4,4,4,5
73,5,4,5,4.0,5,4,5,5,5.0,5,5,5,4,4,5,5,5,5
74,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
75,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
76,5,4,4,4.0,5,4,4,4,4.0,5,5,4,4,4,4,4,4,4
77,5,4,5,4.0,5,5,4,3,4.0,5,5,5,5,5,5,4,4,3
78,3,3,3,3.0,5,3,3,3,3.0,4,5,5,4,4,3,3,4,3
79,4,4,4,4.0,5,4,4,4,4.0,4,5,5,5,5,4,5,5,5
80,4,4,3,3.0,5,4,4,5,4.0,5,5,5,5,5,5,5,5,5
81,5,5,5,4.0,4,5,5,5,4.0,5,5,5,4,5,5,5,5,5
82,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
83,3,4,4,5.0,4,3,3,3,3.0,5,5,5,3,5,3,3,4,3
84,5,5,5,5.0,5,5,5,5,5.0,5,5,5,5,5,5,5,5,5
