col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
"4,30214,Scott,ROBINSON,Ketchum,ID,45:03.3,Kryki",Sports,,,,,,,,,,
"5,53550,Ernie,SANCHEZ,Vacaville,CA,45:03.6,S2C/Primal",,,,,,,,,,,
"6,156578,Jason,DUNLAP,Park","City,UT,45:04.6,Ski",Utah/Plan7,,,,,,,,,
"7,51897,Guy,ROUNDY,West","Jordan,UT,45:05.6,S2C/Primal",,,,,,,,,,
"8,8770,Darrell,DAVIS,Salt",Lake,"Cty,UT,45:09.7,FFKR",-,Contender,Racing,,,,,,
"9,345064,Richard,MENDEZ,Temecula,CA,45:35.1,S2C/Primal",,,,,,,,,,,
"DNS,179491,Ken,LOUDER,Salt",Lake,"City,UT,00:00.0,FFKR-Contender",Racing,,,,,,,,
"DNS,56255,Andrew,LOVE,Salt",Lake,"City,UT,00:00.0,Millcreek",,,,,,,,,
"DNS,146521,Michael,MACDONALD,Salt",Lake,"City,UT,00:00.0,Bountiful",Mazda,,,,,,,,
"DNS,214725,Trey,O'NEAL,Salt",Lake,"City,UT,00:00.0,FFKR",-,Contender,Bicycles,,,,,,
"DNS,247526,Alison,FRYE,Salt",Lake,"City,UT,00:00.0,Ski",Utah|Plan,7,,,,,,,
"DNS,210566,Alex,LIZARAZO,North","Ogden,UT,00:00.0,Roosters/Bikers",Edge-UT,,,,,,,,,
05/11/2014,Criterium,Men,Cat1/2,,,,,,,,
"Place,License",,,,,,,,,,,
"1,267821,Joe,WATERS,Ogden,UT,00:29.9,Canyon",Bicycles-,Shimano,,,,,,,,,
"2,222652,Jake,STOCKING,Salt",Lake,"City,UT,00:30.0,Ski",Utah,|,PLAN7,,,,,,
"3,52471,Rodney,SMITH,Ogden,UT,00:30.1,FFKR",-,CONTENDER,RACING,,,,,,,,
"4,78544,Michael,WILCOX,Salt",Lake,"City,UT,00:39.8,Canyon",Bicycles-,Shimano,,,,,,,
"5,172267,Gavin,STORIE,Layton,UT,00:40.3,Velosport",Racing,,,,,,,,,,
"6,290106,Austin,TURNER,Ogden,UT,00:41.1,1990",,,,,,,,,,,
"7,208936,Erik,SLACK,Meridian,ID,00:41.2,Canyon",Bicycles-,Shimano,,,,,,,,,
"8,21354,Ryan,LITTLEFIELD,Salt",Lake,"City,UT,00:42.6,FFKR",-,CONTENDER,RACING,,,,,,
"9,282287,Mark,FLIS,Park","City,UT,00:43.1,FFKR",-,CONTENDER,RACING,,,,,,,
"10,195297,Matt,ROSSMAN,Salt",Lake,"City,UT,00:43.9,Ski",Utah|Plan,7,,,,,,,
"11,370140,Jared,BREWER,Taylorsville,UT,00:44.2,FFKR",-,CONTENDER,RACING,,,,,,,,
"12,279040,Steve,ALBRECHT,Lehi,UT,00:44.4,Ski",Utah,|,PLAN7,,,,,,,,
"13,268968,Eric,GARDINER,Salt",Lake,"City,UT,00:46.6,Ski",Utah,|,PLAN7,,,,,,
"14,274402,Julian,FOWKES,Salt",Lake,"City,UT,00:50.4,FFKR",-,CONTENDER,RACING,,,,,,
"15,192669,Mitchell,PETERSON,Salt",Lake,"City,UT,00:51.2,Canyon",Bicycles-,Shimano,,,,,,,
"DNS,277951,Cody,ROHOVIT,Slc,UT,00:00.0,FFKR",-,CONTENDER,RACING,,,,,,,,
"DNS,67640,Christopher,HULL,Salt",Lake,"City,UT,00:00.0,FFKR",-,CONTENDER,RACING,,,,,,
05/11/2014,Criterium,Men,Cat,3,,,,,,,
"Place,License",,,,,,,,,,,
"1,294345,Tim,EATON,Mission","Viejo,CA,45:53.3,Mountain",Velo,,,,,,,,,
"2,357519,Edward,KILBOURN,Salt",Lake,"City,UT,45:53.3,Cicada",Racing,Inc.,p/b,Mark,Mi,,,,
"3,289318,Nathan,BARNES,Herriman,UT,45:53.4,Salt",Lake,City,Cycling,(SLCC),,,,,,,
"4,378733,Christoph,HEINRICH,Salt",Lake,"City,UT,45:53.5,FFKR",-,Contender,Racing,,,,,,
"5,323978,Evan,CLOUSE,Park","City,UT,45:53.8,Cole",Sport,,,,,,,,,
"6,198762,Chase,BENINGA,Jackson,WY,45:54.2,Team",Jackson,Hole,,,,,,,,,
"7,392526,Justin,MILLS,Park","City,UT,45:55.3,",,,,,,,,,,
"DNS,348878,Colt,ALBRECHT,Saint","George,UT,00:00.0,Team",RedRock,,,,,,,,,
05/11/2014,Criterium,Women,Cat2/3/4,,,,,,,,
"Place,License",,,,,,,,,,,
"1,332072,Katie,CLOUSE,Littleton",",CO,45:00.1,Cole",Sport,,,,,,,,,
"2,424863,Jennifer,VOLLMER,Layton,UT,45:00.8,LiVe",Well,p/b,Bountiful,Bicycl,,,,,,,
"3,283137,Maria,LAMB,Park","City,UT,45:01.0,",,,,,,,,,,
"4,406318,Hannah,ROSS,Wichita","Falls,TX,45:01.2,Harristone",Sun,Valley,,,,,,,,
"5,166679,Jenner,YAESO,Gallatin","Gateway,MT,45:01.6,Cloud",,Racing,p/b,Ride,2,Recov,,,,
"6,297851,Katherine,RAGLE,Salt",Lake,"City,UT,45:03.4,Bountiful",Mazda,Cycling,Team,,,,,,
"7,241580,Mikayla,LYMAN,Boise,ID,45:03.9,DNA",Cycling,p/b,K4,,,,,,,,
"8,60449,Margaret,DOUGLASS,Salt",Lake,"City,UT,45:04.0,Bountiful",Mazda,Cycling,Tema,,,,,,
"9,347534,Jannalyn,LUTTRELL,Sandy,UT,45:04.5,Bountiful",Mazda,Cycling,Team,,,,,,,,
"10,377509,Debora,ADAM,Perry,UT,45:06.5,Harristone/Sun",Valley,Mortgage,,,,,,,,,
"11,408343,Karissa,LAMB,Kaysville,UT,45:18.9,Harristone/Sun",Valley,Mortgage,,,,,,,,,
"12,382295,Maria,OBLAD,Murray,UT,45:25.6,12/31/2014",,,,,,,,,,,
