col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12
00-GREE,Walter Pratt,PO Box 45192,,,San Francisco,CA,94145-0192,,,Walter Pratt,harrisjordan@potts-mays.com,4155595813.0
00-ITLF,Bobby Flores,PO BOX 7511,,,San Francisco,CA,94120-7511,,,Bobby Flores,xbowman@hotmail.com,
00-K & J O,Tasha Rodriguez,9196 Gaddini Road,,,Winters,CA,95694,(530) 220-4294,,Tasha Rodriguez,nicholascarter@hernandez.com,
00-KERM,Michelle Kelley,830 Cedar St,,,Berkeley,CA,94710,,,Michelle Kelley,morganchristine@gmail.com,
00-LYRA,Kimberly Maynard,100 Produce Ave,Ste. G,,South San Francisco,CA,94080,,,Kimberly Maynard,edwardsilva@yahoo.com,
00-MANN,Laurie Wallace,984 West MacArthur Blvd,,,Emeryville,CA,94608,,,Laurie Wallace,kellywoods@gmail.com,
00-MOFO,Janice Johnston,7601 El Camino Real Street,,,Daly City,CA,94014,,,Janice Johnston,hayden81@powell-murphy.biz,
00-NEWP,Collin Lopez,48811 Warm Springs Blvd.,,,Fremont,CA,94539,,,Collin Lopez,hoffmantimothy@randall-cherry.com,4155891651.0
00-NNUT,Mary Alvarez,PO Box 4306,,,Napa,CA,94558,(707) 226-6083,,Mary Alvarez,fwilson@johnson-rogers.com,7072266083.0
00-NOBE,Peter Mcdowell,1005 Camelia Street,,,Berkeley,CA,94710,,,Peter Mcdowell,odrake@jones.com,
00-NOMA,Sarah Villanueva,5934 Zelzan Ave,,,Encino,CA,91316,(970) 319-8440,,Sarah Villanueva,cruzcorey@stone.org,
00-PACI,Kimberly Myers,5155 Clareton Drive ,,,,,,,,Kimberly Myers,omiller@richards-jackson.com,
00-PAGO,Desiree Cain,380 Valley Drive,,,Brisbane,CA,94005,(415) 641-8400,,Desiree Cain,brownmichelle@hotmail.com,
00-PAPL,Stephanie Lawrence,3018 Willow Pass Rd,Suite 101,,Concord,CA,94519,,,Stephanie Lawrence,mgoodwin@crawford.com,4155433007.0
00-REDB,Lauren Hayes,831 Grant Avenue,,,San Francisco,CA,94108,,,Lauren Hayes,cindygarcia@gray-payne.com,
00-ROMI,Whitney Stark,PO Box 232385,,,Encinitas,CA,92023,,,Whitney Stark,zhernandez@frazier.com,6462023000.0
00-ROSE,Angela Salazar,56-43 58 Street,,,Maspeth,NY,11378,,,Angela Salazar,mreid@hotmail.com,
00-SEBA,Mr. Ryan Sanchez,PO Box 2629,,,Sebastopol,CA,95473,,,Mr. Ryan Sanchez,petersonsydney@meyers-johnson.com,
00-SFSP,Autumn Robinson,PO Box 2293,,,Santa Fe Springs,CA,90670,(510) 952-8495,,Autumn Robinson,meganaguilar@hotmail.com,4152612701.0
00-SOUT,Faith Cabrera,PO Box 742313,,,Los Angeles,CA,90074,(415) 660-2501,,Faith Cabrera,marshzachary@gmail.com,6503032716.0
00-SPRI,Charles Wolfe,PO Box 49155,,,San Jose,CA,95161,(415) 492-2035,,Charles Wolfe,davidturner@rivera-martin.com,
00-TRUE,Kenneth Kent,1815 Williams Street,,,San Leandro,CA,94577,,,Kenneth Kent,william88@gmail.com,5107507285.0
00-TSAR,Melanie Johnson,3018 Willow Pass Rd,,,Concord,CA,94519,(415) 543-3007,,Melanie Johnson,burgessrebecca@roberts.biz,4155433007.0
00-VANC,Lisa Johnston,2060-D E. Avenida de,Los Arboles ,,,,,,,Lisa Johnston,olawson@gmail.com,
00-VINI,Jacob Hooper,PO Box 99695,,,Emeryville,CA,94662,,,Jacob Hooper,kevinhudson@jones-heath.com,
00-WATE,Alex Woodward,PO Box 720114,,,San Francisco,CA,94172,(415) 368-1849,,Alex Woodward,dpatrick@gmail.com,
00-WHOL,Caleb Clark,1364 North McDowell Blvd. ,,,,,,,,Caleb Clark,justingreer@mcmahon.biz,
00-WINB,Taylor Johnson,PO Box 748661,,,Los Angeles,CA,90074-8661,,,Taylor Johnson,mwu@miller.com,
00-WINE,Brian Green,PO Box 45616,,,San Francisco,CA,94145,(510) 236-2233,,Brian Green,carrpaul@gmail.com,
00-YOUN,Matthew Bell,PO Box 743564,,,Los Angeles,CA,90074,,,Matthew Bell,bosborne@george.com,9252348286.0
00-ATHN,Jonathan Williams,21 C Orinda Way ,,,,,,,,Jonathan Williams,james71@bishop.org,
