col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
SouthernQiandong,"Qiandong, South",sout2754,Southern Qiandong Miao,hms,Eurasia,25.520166,108.779365,Hmong-Mien,尧告,Hmongic,"Wei Guiming 韦桂明 (1985), 41 [Chen's informant]",to31 m̥u13 (autonym); White Miao 白苗,Yaogao 尧告,"Yaogao, Rongshui County, Guangxi 广西融水县尧告, p.299"
WesternQiandong,"Qiandong, West",,,,,26.43106,107.68758,Hmong-Mien,河坝,Hmongic,"Yang Xunyao 杨勋尧 (1983), 64 [Chen's informant]",ʔeu33 ʑu21 (autonym),Heba 河坝,"Heba, Majiang County, Guizhou 贵州麻江县河坝, p.305"
WesternBaheng,"Baheng, West",pahn1237,Pa-Hng,pha,Eurasia,25.74971,109.286281,Hmong-Mien,滚董,Hmongic,"Chen Yuming 陈玉明 (1983), 28 [Chen's informant]",pa0(33) ŋ̥ŋ35 (autonym),Gundong 滚董,"Gundong 滚董, Liping County 黎平, Guizhou"
EasternBaheng,"Baheng, East",pahn1237,Pa-Hng,pha,Eurasia,27.11733,111.02615,Hmong-Mien,毛坳,Hmongic,"Chun Xiyao 春锡耀 (1983), 52 [Chen's informant]",m̥m35 nai33 (autonym),Mao'ao 毛坳,"Mao'ao Village, Longhui County, Hunan 湖南隆回县毛坳村, p.317"
Dongnu,Dongnu,dong1287,Dongnu,bwx,Eurasia,24.201523,107.957327,Hmong-Mien,七百弄,Hmongic,Chen's 1985 field notes,pu53 no13 (autonym),Qibainong 七百弄,"Nongmo, Qibainong Township, Dahua County, Guangxi 广西壮族自治区大化瑶族自治县七百弄乡弄模村; p18 (W&M 1995)"
Nunu,Nunu,nunu1247,Nunu,bwx,Eurasia,24.232341,107.194266,Hmong-Mien,西山,Hmongic,Chen's 1985 field notes,nu42 nu42 (autonym),Xishan 西山,"Xishan, Bama County, Guangxi 广西巴马县西山, p.330"
Numao,Numao,numa1251,Numao,bwx,Eurasia,25.447767,108.064732,Hmong-Mien,瑶麓,Hmongic,"Tan Jinliang 覃金良 (1983), 19 [Chen's informant]","nu55 m̥au33 (autonym) = Lanku Yao 蓝裤瑶; teu55 m̥u55 = Baiku Yao 白裤瑶, tuŋ33 m̥huŋ33 = Changshan Yao 长衫瑶",Yaolu 瑶麓,"Yaolu 瑶麓 village (Libo County, Guizhou Province)"
Bana,Bana,pana1310,Pa Na,,Eurasia,26.265147,110.096902,Hmong-Mien,巴那,Hmongic,"Wu Changji 吴昌几 (1983), 48 [Chen's informant]",pa53 na313 (autonym),Bana 巴那,"Xiapai 下排, Chengbu County 城步县, Hunan"
Younuo,Younuo,youn1235,Younuo Bunu,buh,Eurasia,25.730893,110.115975,Hmong-Mien,优诺,Hmongic,"Pan Longmao 潘龙茂 (1981), 17 [Chen's informant]",jeu33 no13 (autonym),Younuo 优诺,"Jinjiang Village, Heping Township, Longsheng County, Guangxi 广西壮族自治区桂林市龙胜各族自治县和平乡金江村 book p.14"
She,She,shee1238,She,shx,Eurasia,26.264261,110.096988,Hmong-Mien,下水村,Hmongic,"Lai Haichang 来海 (1981), 46 [Chen's informant]",hɔ33 ne31 (autonym),Xiashuicun 下水村,"Xiashui Village, Zengcheng City, Guangdong 广东增城市下水村, p.355"
Jiongnai,Jiongnai,jion1236,Jiongnai Bunu,pnu,Eurasia,24.071002,110.105752,Hmong-Mien,龙华,Hmongic,"Lan Caifeng 蓝彩凤 (1985), 60 [Chen's informant]",kjɒŋ33 nai33 (autonym),Longhua 龙华,"Longhua, Changdong Township, Jinxiu County, Guangxi 广西壮族自治区金秀瑶族自治县长垌乡龙华村; p18 (W&M 1995)"
Mien,Mien,iumi1238,Iu Mien,ium,Eurasia,24.172823,110.054488,Hmong-Mien,龙定,Mienic,"Zhao Chunhong 赵春红 (1985), 36 [Chen's informant]",mjen31 (autonym),Longding 龙定,"Longding, Jinxiu county, Guangxi 广西金秀县龙定, p.368"
KimMun,Kim Mun,kimm1245,Kim Mun,mji,Eurasia,18.955781,109.86012,Hmong-Mien,烟园,Mienic,"Deng Wenqiong 邓文琼 (1988), 49 [Chen's informant]",kjiːm33 mun33 (autonym),Yanyuan 烟园,"Yanyuan, Qiongzhong County, Hainan 海南琼中县烟园, p.375"
BiaoMin,Biao Min,biao1254,Biao-Jiao Mien,bje,Eurasia,25.82286,111.29622,Hmong-Mien,双龙,Mienic,苗瑶语言方言词汇集 and 瑶语方言比较 [books],bjau31 min31 (autonym),Shuanglong 双龙,"Shuanglong, Dongshan Township, Quanzhou County, Guangxi 广西壮族自治区全州县东山瑶族乡双龙村; p18 (W&M 1995)"
ZaoMin,Zao Min,dzao1238,Dzao Min,bpn,Eurasia,24.612303,112.266749,Hmong-Mien,油岭,Mienic,连南八排瑶语 [book],jau53 men53 (autonym),Youling 油岭,"Youling 油岭, Liannan County, Guangdong"
