col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
200,2,Offer review 123 Services,2,NOW[-5M14H00m],NOW[-5M16H00m],7200,,com.axelor.apps.sale.db.SaleOrder,1.0,,9,1,88.0,89.0,,,1.0,Salle A. Einstein
201,2,Offer review APOLLO,2,NOW[-4M14H00m],NOW[-4M17H00m],10800,,com.axelor.apps.sale.db.SaleOrder,2.0,,11,2,20.0,21.0,,,1.0,Salle A. Einstein
202,2,Offer review BLUEBERRY TELECOM,2,NOW[-3M14H00m],NOW[-3M16H00m],7200,,com.axelor.apps.sale.db.SaleOrder,3.0,,11,2,44.0,45.0,,,1.0,Salle A. Einstein
203,2,Offer review BOURGEOIS INDUSTRIE,2,NOW[-2M14H00m],NOW[-2M16H00m],7200,,com.axelor.apps.sale.db.SaleOrder,4.0,,8,3,70.0,71.0,,,1.0,Salle A. Einstein
204,2,Offer review GERARD Solutions,2,NOW[-1M14H00m],NOW[-1M16H00m],7200,,com.axelor.apps.sale.db.SaleOrder,5.0,,12,2,77.0,78.0,,,1.0,Salle A. Einstein
205,2,Offer review 123 Services,2,NOW[-21d14H00m],NOW[-21d16H00m],7200,,com.axelor.apps.sale.db.SaleOrder,6.0,,9,1,88.0,90.0,,,1.0,Salle A. Einstein
206,2,Mtg 123 Services,2,NOW[-14d14H00m],NOW[-14d16H00m],7200,,com.axelor.apps.sale.db.SaleOrder,7.0,,9,1,88.0,89.0,,,3.0,LILLE
207,2,Mtg DE KIMPE Engineering,1,NOW[-7d14H00m],NOW[-7d17H00m],7200,,com.axelor.apps.sale.db.SaleOrder,8.0,,13,3,185.0,186.0,,,3.0,BRUXELLES
208,2,Mtg 123 Services,2,NOW[-6M+7d10H00m],NOW[-6M+7d10H30m],1800,,,,,9,1,,,1.0,,3.0,LILLE
209,2,Mtg APP Solutions,2,NOW[-5M+7d11H00m],NOW[-5M+7d11H30m],1800,,,,,11,2,,,2.0,,3.0,NICE
210,2,Mtg KGM Media,2,NOW[-4M+7d17H00m],NOW[-4M+7d17H30m],1800,,,,,13,1,,,5.0,,3.0,LILLE
211,2,Mtg BT Tech,2,NOW[-3M+7d16H00m],NOW[-3M+7d17H00m],3600,,,,,12,2,,,8.0,,3.0,CLERMONT-FERRAND
212,2,Mtg B&X Web,2,NOW[-3M+7d17H00m],NOW[-3M+7d18H00m],3600,,,,,11,2,,,9.0,,3.0,CLERMONT-FERRAND
213,2,Mtg WIX Solutions,2,NOW[-2M+7d11H00m],NOW[-2M+7d11H30m],1800,,,,,13,3,,,10.0,,3.0,MELUN
214,2,Mtg Q&L Solutions,2,NOW[-2M+7d14H00m],NOW[-2M+7d14H30m],1800,,,,,9,1,,,11.0,,3.0,STRASBOURG
215,2,Mtg GEH Systems,2,NOW[-2M+14d14H00m],NOW[-2M+14d14H30m],1800,,,,,8,3,,,12.0,,3.0,PUTEAUX
216,2,Mtg Z&C Industries,2,NOW[-1M+7d10H00m],NOW[-1M+7d10H30m],1800,,,,,8,3,,,19.0,,3.0,TORCY
217,2,Mtg Shelton Media,2,NOW[-7d09H00m],NOW[-7d09H30m],1800,,,,,9,1,,,24.0,,3.0,LILLE
218,2,Mtg Oister Media,2,NOW[-7d14H30m],NOW[-7d17H30m],10800,,,,,8,3,,,26.0,,3.0,MELUN
219,2,Mtg Connolly Solutions,1,NOW[+1d10H30m],NOW[+1d11H30m],5400,,,,,9,1,,,28.0,,3.0,LILLE
220,2,Mtg GVS Services,1,NOW[+1d11H00m],NOW[+1d12H30m],5400,,,,,8,3,,,29.0,,3.0,LONDON
221,2,Commercial seminar,1,NOW[+7d09H00m],NOW[+8d18H00m],54000,,,,,8,3,,,,,1.0,
222,2,Commercial seminar,1,NOW[+7d09H00m],NOW[+8d18H00m],54000,,,,,13,3,,,,,1.0,
223,2,Commercial seminar,1,NOW[+7d09H00m],NOW[+8d18H00m],54000,,,,,9,1,,,,,1.0,
224,2,Commercial seminar,1,NOW[+7d09H00m],NOW[+8d18H00m],54000,,,,,10,1,,,,,1.0,
300,3,Prepare sale leaflet,13,NOW[10H00m],NOW[11H00m],3600,2.0,,,,9,1,,,,,,
301,3,Prepare progress report,11,NOW[14H00m],NOW[15H00m],3600,4.0,,,,9,1,,,,,,
302,3,Write product sale description,11,NOW[14H00m],NOW[15H30m],5400,3.0,com.axelor.apps.base.db.Product,3.0,,8,3,,,,,,
303,3,Préparation phoning,11,NOW[15H00m],NOW[18H30m],12600,4.0,com.axelor.apps.base.db.Product,3.0,,13,3,,,,,,
304,3,Préparation phoning,11,NOW[15H00m],NOW[18H30m],12600,4.0,com.axelor.apps.base.db.Product,3.0,,10,1,,,,,,
305,3,Prepare progress report,11,NOW[09H00m],NOW[10H00m],3600,4.0,,,,13,3,,,,,,
