col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11
60,51.0,"80831 Kemp Pines
Annashire, MO 40702",Michelle Hughes,Male,292769870,Michelle Hughes,1.2,9.1,9.0,8.4,10.0
61,20.0,"96545 Smith Alley
West Joy, IL 86023",Matthew Smith,Female,147577084,Matthew Smith,0.5,0.8,2.5,2.9,7.9
62,,"PSC 2177, Box 2442
APO AE 23070",George Allen,Fluid,237364172,George Allen,8.6,7.6,0.5,2.5,3.8
63,,"PSC 5531, Box 8724
APO AA 25341",Jamie Hutchinson,Other,348756103,Jamie Hutchinson,5.7,1.8,1.9,3.2,4.9
64,37.0,"6146 Johnson Isle
South Arthur, MT 70897",Jennifer Morales,Other,805697466,Jennifer Morales,1.9,3.8,6.0,8.5,2.6
65,,"0415 Smith Springs
Jeremyburgh, MN 69154",Jennifer Bates,Female,343661555,Jennifer Bates,7.4,7.5,8.1,4.3,6.825
66,,"3999 Ricky Via
West Adamburgh, HI 53524",Jeremy Green,Male,621617553,Jeremy Green,5.7,7.8,6.4,7.3,4.8
67,21.0,"83787 Stuart Key
Davetown, MN 24886",Joseph Freeman,Fluid,790608152,Joseph Freeman,8.6,2.5,1.3,3.5,2.1
68,,"690 Christina Park
Toddburgh, TX 56713",Nicole Henson,Female,145164089,Nicole Henson,3.8,9.8,4.3,5.0,2.0
69,37.0,"341 Rebekah Alley Suite 212
Gregoryview, SD 55705",Eric Owens PhD,Other,592402037,Eric Owens PhD,6.5,1.8,3.1,0.1,2.3
70,,"7149 Scott Stravenue Suite 698
South Sharonhaven, ID 55797",Robin Lopez,Female,527759115,Robin Lopez,6.9,9.9,6.1,2.3,6.3
71,,"006 Stephanie Harbors Apt. 076
Andreahaven, OH 98030",Miss Angela Swanson DVM,Female,549390729,Miss Angela Swanson DVM,6.8,8.6,1.1,3.7,8.5
72,33.0,"290 Clark Meadows Apt. 312
Fullerfort, NV 91571",Michael Stewart,Female,138553005,Michael Stewart,3.5,1.8,5.8,7.7,7.8
73,44.0,"Unit 7475 Box 8305
DPO AP 35078",Mitchell Smith,Other,269049184,Mitchell Smith,0.5,5.4,1.5,0.9,3.9
74,31.0,"2822 Sarah Fields
North Tracyland, NC 07125",Kelsey Davis,Female,771299321,Kelsey Davis,2.0,5.0,9.2,3.7,4.975
75,,"294 Kevin Curve Suite 505
North Claudiaville, TN 40916",Matthew Russo,Female,412179801,Matthew Russo,9.1,6.0,6.7,6.6,1.1
76,29.0,"Unit 5207 Box 6631
DPO AA 35472",William Garcia,Fluid,198831027,William Garcia,2.8,8.9,9.5,4.2,1.5
77,51.0,"USCGC Caldwell
FPO AA 19562",Jennifer Miller,Female,291300130,Jennifer Miller,0.9,5.0,6.4,5.3,7.3
78,22.0,"3412 Morris Highway
Cooperburgh, DC 92892",Jesse Sparks,Male,811865794,Jesse Sparks,2.5,0.1,9.9,4.9,1.7000000000000002
79,31.0,"2189 Daniel Extensions
Lake Leslieview, TN 93999",Brandi Meyer,Female,518012293,Brandi Meyer,1.0,5.1,3.6,2.2,6.4
80,22.0,"Unit 1655 Box 4503
DPO AP 85643",Hannah Wiggins,Female,544761333,Hannah Wiggins,3.3,5.8,3.9,8.8,5.1
81,39.0,"82731 Mosley Coves
South Juliefurt, NM 87425",Albert Williams,Male,684934169,Albert Williams,2.8,0.1,6.5,1.2,2.5
82,56.0,"12169 Juan Ports
East Melissaport, MO 23058",Kristin Potts,Other,833012649,Kristin Potts,5.4,8.9,9.6,1.3,8.7
83,36.0,"2642 Mallory Corner Apt. 857
West Zacharyport, AR 18854",Susan Williams,Fluid,483000026,Susan Williams,4.3,3.4,3.6,0.3,8.2
84,36.0,"31276 Michael Fork Apt. 523
New Amy, NM 45520",Meredith Rios,Male,276685630,Meredith Rios,0.7000000000000001,0.3,1.0,4.1,3.0
85,17.0,"440 Joseph Parkway Apt. 472
North Spencerhaven, RI 74268",Stephanie Bowman,Other,199243968,Stephanie Bowman,8.4,7.5,6.9,0.3,7.2
86,64.0,"5953 Braun Drive Apt. 720
New Melissaberg, DE 07704",Joshua Clark,Male,390599376,Joshua Clark,6.7,5.1,5.4,9.2,1.5
87,34.0,"310 Jessica Tunnel Suite 689
Paulaborough, VA 05696",Alexa Hernandez,Female,103329074,Alexa Hernandez,3.4,7.6,2.6,8.1,5.6
88,53.0,"070 Hernandez Flats
New Daisymouth, KY 39148",Richard Higgins,Fluid,422197537,Richard Higgins,0.7000000000000001,2.6,3.0500000000000003,2.5,6.4
89,19.0,"8675 Black Hollow Suite 856
Sarahview, AL 28557",Marc Williams,Other,707670450,Marc Williams,7.9,4.4,4.5,5.0,8.0
90,56.0,"6622 Lee Extension Apt. 148
New Melissa, NM 16412",William Roberts,Female,449843546,William Roberts,6.5,0.6000000000000001,7.9,0.4,4.5
91,31.0,"2108 Jacqueline Course
New Derrickshire, SD 47569",Joshua Carter,Other,902923518,Joshua Carter,6.0,1.9,3.8,4.0,7.9
92,,"7259 Catherine Track
Morrisonville, MT 13024",David Williams,Fluid,650357027,David Williams,7.4,7.2,10.0,4.7,6.3
93,53.0,"224 Sparks Islands
South Valerie, ND 13613",Joseph Jones,Fluid,203353719,Joseph Jones,2.5,0.6000000000000001,7.1,7.6,8.7
94,34.0,"03563 Howe Radial Apt. 517
Phillipsfurt, VT 08243",Gary Perry,Other,361798158,Gary Perry,9.5,5.933333333333334,7.2,1.1,5.933333333333334
95,,"84709 Melissa Street
Erinmouth, UT 09362",Terry Wells,Female,967180447,Terry Wells,9.8,5.2,6.3,0.4,4.2
96,,"4060 Shepherd Curve Suite 549
South Lauren, PA 43052",Vanessa Cooper,Male,330167062,Vanessa Cooper,2.8,1.8,4.2,8.6,5.9
97,55.0,"PSC 6042, Box 9216
APO AP 59853",Michael Simmons,Fluid,874002079,Michael Simmons,4.1,2.7,8.2,7.5,4.5
98,30.0,"5285 Lisa Course
North James, VT 86261",Nicholas Kline,Female,895802319,Nicholas Kline,3.4,7.8,9.6,4.0,4.8
99,35.0,"USS Leon
FPO AA 43730",Lori Bennett,Other,451505199,Lori Bennett,7.2,5.0,5.8,5.125,2.5
