col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
84,17,2,7,5,6,3,9,10,7,6,3,6,1,netball,athletics_jumps,swimming_medium
85,55,4,6,8,10,4,1,8,5,5,5,7,6,netball,badminton,table_tennis
86,21,10,10,4,4,9,9,10,8,8,7,7,7,rugby,athletics_throws,swimming_medium
87,24,4,7,9,7,8,8,3,10,3,5,7,6,hockey,netball,cycling_long
88,18,6,7,9,8,10,4,2,3,4,7,6,7,cycling_long,hockey,squash
89,64,9,3,4,2,7,8,7,4,4,9,7,5,rugby,hockey,cycling_long
90,25,7,3,9,5,7,5,2,7,3,1,1,3,cycling_short,cycling_medium,athletics_medium
91,32,8,8,2,6,9,5,2,1,7,8,2,10,boxing,wrestling,judo
92,39,8,2,1,2,1,9,2,9,8,6,7,8,table_tennis,judo,wrestling
93,55,8,5,1,5,8,9,3,5,10,7,7,2,cycling_medium,cycling_short,weightlifting
94,38,1,3,6,7,1,1,10,1,2,9,6,9,netball,badminton,table_tennis
95,33,6,10,1,9,6,5,2,8,10,4,8,10,gymnastics,boxing,judo
96,28,6,2,1,7,10,10,2,1,4,7,7,8,squash,judo,athletics_medium
97,54,5,7,6,10,9,2,10,1,1,8,2,8,swimming_long,cycling_long,swimming_medium
98,50,5,8,10,5,6,3,5,9,9,10,3,1,cycling_long,cycling_medium,swimming_medium
99,76,9,2,1,8,1,3,2,8,10,3,1,5,weightlifting,cycling_short,athletics_short
100,44,4,8,3,1,9,9,9,6,5,4,5,7,swimming_medium,netball,squash
101,35,5,5,7,8,3,6,6,5,4,7,8,4,netball,hockey,table_tennis
102,28,6,7,6,8,6,4,6,6,6,7,6,7,squash,badminton,wrestling
103,35,6,7,7,7,7,7,5,6,6,7,8,7,hockey,squash,badminton
104,84,4,6,6,8,5,8,6,6,6,5,4,8,hockey,netball,badminton
105,35,4,8,6,9,7,7,3,4,5,9,5,8,squash,hockey,badminton
