col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14
22,59,43,887976466,45,59,42,2001-09-18 03:26:51,45,2001-09-18 03:26:51,2001-09-18 03:26:51,1,2001-09-18 03:26:51,2001-09-18 03:26:51,
23,34,4,84526099,64,34,14,2004-09-25 05:48:27,64,2004-09-25 05:48:27,2004-09-25 05:48:27,1,2004-09-25 05:48:27,2004-09-25 05:48:27,
24,36,5,648777075,50,36,45,2009-11-29 09:04:55,50,2009-11-29 09:04:55,2009-11-29 09:04:55,1,2009-11-29 09:04:55,2009-11-29 09:04:55,
25,43,6,604892371,39,43,64,2011-10-14 08:55:19,39,2011-10-14 08:55:19,2011-10-14 08:55:19,1,2011-10-14 08:55:19,2011-10-14 08:55:19,
26,42,7,358947611,16,42,50,2000-12-21 12:39:47,16,2000-12-21 12:39:47,2000-12-21 12:39:47,1,2000-12-21 12:39:47,2000-12-21 12:39:47,
27,14,8,699181072,9,14,39,2016-12-18 20:24:53,9,2016-12-18 20:24:53,2016-12-18 20:24:53,1,2016-12-18 20:24:53,2016-12-18 20:24:53,
28,45,9,214078563,59,45,16,2004-12-02 15:12:55,27,2004-12-02 15:12:55,2004-12-02 15:12:55,1,2004-12-02 15:12:55,2004-12-02 15:12:55,
29,64,38,58949694,64,64,9,2008-01-16 18:41:56,16,2008-01-16 18:41:56,2008-01-16 18:41:56,1,2008-01-16 18:41:56,2008-01-16 18:41:56,
30,50,39,825708174,50,50,59,2018-06-05 22:56:36,63,2018-06-05 22:56:36,2018-06-05 22:56:36,1,2018-06-05 22:56:36,2018-06-05 22:56:36,
31,39,40,745806521,39,39,39,2006-01-18 11:17:09,16,2006-01-18 11:17:09,2006-01-18 11:17:09,1,2006-01-18 11:17:09,2006-01-18 11:17:09,
32,16,41,510266132,16,16,16,2018-02-09 13:19:44,35,2018-02-09 13:19:44,2018-02-09 13:19:44,1,2018-02-09 13:19:44,2018-02-09 13:19:44,
33,9,42,142028708,9,9,9,2007-04-18 19:42:29,9,2007-04-18 19:42:29,2007-04-18 19:42:29,1,2007-04-18 19:42:29,2007-04-18 19:42:29,
34,59,43,779597527,59,59,59,2019-05-23 20:49:08,59,2019-05-23 20:49:08,2019-05-23 20:49:08,1,2019-05-23 20:49:08,2019-05-23 20:49:08,
35,78,16,336754611,78,78,78,2018-04-04 04:09:03,78,2018-04-04 04:09:03,2018-04-04 04:09:03,1,2018-04-04 04:09:03,2018-04-04 04:09:03,
36,7,17,778804807,7,7,7,2008-02-20 02:51:01,7,2008-02-20 02:51:01,2008-02-20 02:51:01,1,2008-02-20 02:51:01,2008-02-20 02:51:01,
37,27,28,701956220,27,27,27,2014-05-13 01:37:16,27,2014-05-13 01:37:16,2014-05-13 01:37:16,1,2014-05-13 01:37:16,2014-05-13 01:37:16,
38,16,29,15690562,16,16,16,2013-08-08 19:16:20,16,2013-08-08 19:16:20,2013-08-08 19:16:20,1,2013-08-08 19:16:20,2013-08-08 19:16:20,
39,63,30,465219308,63,63,63,2010-07-21 19:45:32,63,2010-07-21 19:45:32,2010-07-21 19:45:32,1,2010-07-21 19:45:32,2010-07-21 19:45:32,
40,16,31,888349336,16,16,16,2012-08-02 23:11:25,16,2012-08-02 23:11:25,2012-08-02 23:11:25,1,2012-08-02 23:11:25,2012-08-02 23:11:25,
41,35,32,526136480,35,35,35,2015-08-02 06:32:59,35,2015-08-02 06:32:59,2015-08-02 06:32:59,1,2015-08-02 06:32:59,2015-08-02 06:32:59,
42,55,33,213006020,55,55,55,2014-11-14 06:49:38,55,2014-11-14 06:49:38,2014-11-14 06:49:38,1,2014-11-14 06:49:38,2014-11-14 06:49:38,
43,14,28,585433107,14,14,14,2001-07-30 22:34:21,14,2001-07-30 22:34:21,2001-07-30 22:34:21,1,2001-07-30 22:34:21,2001-07-30 22:34:21,
44,68,29,487524196,68,68,68,2013-09-02 19:42:22,68,2013-09-02 19:42:22,2013-09-02 19:42:22,1,2013-09-02 19:42:22,2013-09-02 19:42:22,
45,70,30,519665486,70,70,70,2004-06-05 16:58:07,70,2004-06-05 16:58:07,2004-06-05 16:58:07,1,2004-06-05 16:58:07,2004-06-05 16:58:07,
46,46,28,733657725,46,46,46,2012-07-29 08:59:53,46,2012-07-29 08:59:53,2012-07-29 08:59:53,1,2012-07-29 08:59:53,2012-07-29 08:59:53,
47,43,29,562620461,43,43,43,2017-12-10 23:21:40,43,2017-12-10 23:21:40,2017-12-10 23:21:40,1,2017-12-10 23:21:40,2017-12-10 23:21:40,
48,67,30,784160975,67,67,67,2001-06-11 03:20:16,67,2001-06-11 03:20:16,2001-06-11 03:20:16,1,2001-06-11 03:20:16,2001-06-11 03:20:16,
49,50,31,854309838,50,50,50,2014-10-31 18:26:06,50,2014-10-31 18:26:06,2014-10-31 18:26:06,1,2014-10-31 18:26:06,2014-10-31 18:26:06,
50,70,32,642256928,70,70,70,2005-03-30 04:48:53,70,2005-03-30 04:48:53,2005-03-30 04:48:53,1,2005-03-30 04:48:53,2005-03-30 04:48:53,
